strain,time,protein_desc,area_mean,area_sd,peps_per_rep,org,org_area,ecoli_area,area_norm,b_rep
11-44,5min,YP_003045813.1,1987313798.8515625,273822637.2157837,2.0,ecoli,343729831843.2903,343729831843.2903,0.005781615718933578,4.0
11-44,5min,YP_003045813.1; YP_003046518.1,182962719.90625,15089238.291345336,1.0,ecoli,343729831843.2903,343729831843.2903,5.32286414958782e-4,4.0
11-44,5min,YP_003045814.1,421089732.16015625,86493803.17698634,2.0,ecoli,343729831843.2903,343729831843.2903,0.0012250601872465206,4.0
11-44,5min,YP_003045818.1,14969984.7890625,3573769.3501921366,2.0,ecoli,343729831843.2903,343729831843.2903,4.3551601875182774e-5,4.0
11-44,5min,YP_003045819.1,12069676.2578125,1226784.64592273,1.0,ecoli,343729831843.2903,343729831843.2903,3.511384564175734e-5,4.0
11-44,5min,YP_003045826.1,12063895.0859375,1929996.4619876328,1.0,ecoli,343729831843.2903,343729831843.2903,3.509702670042775e-5,4.0
11-44,5min,YP_003045828.1,23374430.015625,7296758.795391094,2.0,ecoli,343729831843.2903,343729831843.2903,6.800233162852628e-5,4.0
11-44,5min,YP_003045829.1,18329831.25,2671467.185380654,1.0,ecoli,343729831843.2903,343729831843.2903,5.332627416044804e-5,4.0
11-44,5min,YP_003045830.1,20349804.375,1600396.1920730753,1.0,ecoli,343729831843.2903,343729831843.2903,5.9202904402774296e-5,4.0
11-44,5min,YP_003045831.1,169515224.71614584,46041494.84835712,3.0,ecoli,343729831843.2903,343729831843.2903,4.931641336077849e-4,4.0
11-44,5min,YP_003045831.1; YP_003046164.1,73216746.40625,21080070.011650145,1.0,ecoli,343729831843.2903,343729831843.2903,2.1300666867817925e-4,4.0
11-44,5min,YP_003045838.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003045841.1,23531048.90625,3767344.014902342,1.0,ecoli,343729831843.2903,343729831843.2903,6.84579769526028e-5,4.0
11-44,5min,YP_003045845.1,27507393.109375,5771114.065371144,1.0,ecoli,343729831843.2903,343729831843.2903,8.002620244470339e-5,4.0
11-44,5min,YP_003045848.1,9545557.171875,1664755.526597678,1.0,ecoli,343729831843.2903,343729831843.2903,2.7770522915296194e-5,4.0
11-44,5min,YP_003045850.1,13587407.09375,2613761.659375756,1.0,ecoli,343729831843.2903,343729831843.2903,3.952932167943057e-5,4.0
11-44,5min,YP_003045851.1,21715160.859375,20268404.485017505,2.0,ecoli,343729831843.2903,343729831843.2903,6.317508359086839e-5,4.0
11-44,5min,YP_003045852.1,31627529.203125,16941899.405954495,2.0,ecoli,343729831843.2903,343729831843.2903,9.201275616235804e-5,4.0
11-44,5min,YP_003045853.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003045857.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003045863.1,24276193.453125,18559852.385192152,3.0,ecoli,343729831843.2903,343729831843.2903,7.062579736807002e-5,4.0
11-44,5min,YP_003045864.1,3819551.8984375,360718.6914322758,1.0,ecoli,343729831843.2903,343729831843.2903,1.1112075661151431e-5,4.0
11-44,5min,YP_003045865.1,10126852.65625,2986052.363204475,1.0,ecoli,343729831843.2903,343729831843.2903,2.9461663545301266e-5,4.0
11-44,5min,YP_003045866.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003045869.1,14062960.1875,2894950.2281183107,1.0,ecoli,343729831843.2903,343729831843.2903,4.0912830033069224e-5,4.0
11-44,5min,YP_003045870.1,21714930.51953125,8743887.41164725,2.0,ecoli,343729831843.2903,343729831843.2903,6.317441347200639e-5,4.0
11-44,5min,YP_003045887.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003045892.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003045896.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003045910.1,423944219.58203125,72273329.62828746,2.0,ecoli,343729831843.2903,343729831843.2903,0.001233364637886046,4.0
11-44,5min,YP_003045910.1; YP_003047170.1,250060513.25,108649002.35107121,2.0,ecoli,343729831843.2903,343729831843.2903,7.274914484699279e-4,4.0
11-44,5min,YP_003045911.1,202513813.625,74406400.98686342,2.0,ecoli,343729831843.2903,343729831843.2903,5.891656611211098e-4,4.0
11-44,5min,YP_003045912.1,19250620.897135418,9379285.839188702,3.0,ecoli,343729831843.2903,343729831843.2903,5.600509212104686e-5,4.0
11-44,5min,YP_003045913.1,56341462.4140625,41128002.501995035,3.0,ecoli,343729831843.2903,343729831843.2903,1.63912052997917e-4,4.0
11-44,5min,YP_003045915.1,32265698.36328125,24016659.252823208,2.0,ecoli,343729831843.2903,343729831843.2903,9.386935719327233e-5,4.0
11-44,5min,YP_003045917.1,33789548.96875,14361861.888697349,2.0,ecoli,343729831843.2903,343729831843.2903,9.830263724143378e-5,4.0
11-44,5min,YP_003045918.1,175105517.12695312,19566132.80573782,2.0,ecoli,343729831843.2903,343729831843.2903,5.09427756642273e-4,4.0
11-44,5min,YP_003045920.1,17475701.776041668,6535129.644544612,3.0,ecoli,343729831843.2903,343729831843.2903,5.084138808181481e-5,4.0
11-44,5min,YP_003045921.1,50583013.0,7716223.553738707,1.0,ecoli,343729831843.2903,343729831843.2903,1.4715921725135943e-4,4.0
11-44,5min,YP_003045923.1,48005938.85546875,12523496.547804546,2.0,ecoli,343729831843.2903,343729831843.2903,1.3966183440649143e-4,4.0
11-44,5min,YP_003045924.1,47928991.68359375,33554427.54612403,2.0,ecoli,343729831843.2903,343729831843.2903,1.3943797495425138e-4,4.0
11-44,5min,YP_003045925.1,31998904.177083332,14052985.033955865,3.0,ecoli,343729831843.2903,343729831843.2903,9.309318311269514e-5,4.0
11-44,5min,YP_003045926.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003045927.1,3184873.0546875,4504090.6683756905,1.0,ecoli,343729831843.2903,343729831843.2903,9.265628873724041e-6,4.0
11-44,5min,YP_003045928.1,23028442.9375,6570234.641158587,1.0,ecoli,343729831843.2903,343729831843.2903,6.699576470860081e-5,4.0
11-44,5min,YP_003045929.1,75764658.921875,40229814.62481335,2.0,ecoli,343729831843.2903,343729831843.2903,2.2041921271592402e-4,4.0
11-44,5min,YP_003045930.1,50005357.84375,5442368.124079324,1.0,ecoli,343729831843.2903,343729831843.2903,1.4547866728817393e-4,4.0
11-44,5min,YP_003045932.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003045933.1,249534955.47395834,133143668.97980906,3.0,ecoli,343729831843.2903,343729831843.2903,7.259624634143589e-4,4.0
11-44,5min,YP_003045935.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003045940.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003045941.1,26721785.169921875,7132848.721030809,2.0,ecoli,343729831843.2903,343729831843.2903,7.774066343506837e-5,4.0
11-44,5min,YP_003045943.1,41946196.9296875,11397485.465142436,2.0,ecoli,343729831843.2903,343729831843.2903,1.2203245992571042e-4,4.0
11-44,5min,YP_003045944.1,1179775565.6601562,198037569.30759904,2.0,ecoli,343729831843.2903,343729831843.2903,0.0034322757478845397,4.0
11-44,5min,YP_003045945.1,1727333475.125,485961178.84749883,3.0,ecoli,343729831843.2903,343729831843.2903,0.005025264946780959,4.0
11-44,5min,YP_003045946.1,11988317.3359375,1600808.3579867028,1.0,ecoli,343729831843.2903,343729831843.2903,3.487715125466063e-5,4.0
11-44,5min,YP_003045953.1,404007021.3046875,75693331.97671355,2.0,ecoli,343729831843.2903,343729831843.2903,0.0011753621125584414,4.0
11-44,5min,YP_003045954.1,52274920.3828125,6541330.822836828,1.0,ecoli,343729831843.2903,343729831843.2903,1.520814184281949e-4,4.0
11-44,5min,YP_003045955.1,101347668.84505208,22319864.287306022,3.0,ecoli,343729831843.2903,343729831843.2903,2.948468810564497e-4,4.0
11-44,5min,YP_003045956.1,140088363.76953125,64127126.02258241,2.0,ecoli,343729831843.2903,343729831843.2903,4.0755369709487093e-4,4.0
11-44,5min,YP_003045960.1,435327619.19921875,162654341.85987896,3.0,ecoli,343729831843.2903,343729831843.2903,0.0012664819252513665,4.0
11-44,5min,YP_003045964.1,31177844.203125,4095141.880680199,1.0,ecoli,343729831843.2903,343729831843.2903,9.070450486048961e-5,4.0
11-44,5min,YP_003045965.1,72915277.54166667,19052163.19721585,3.0,ecoli,343729831843.2903,343729831843.2903,2.1212961688733915e-4,4.0
11-44,5min,YP_003045966.1,30817914.44140625,17331075.416676458,3.0,ecoli,343729831843.2903,343729831843.2903,8.965737502660645e-5,4.0
11-44,5min,YP_003045969.1,35636189.12890625,15739568.139375605,2.0,ecoli,343729831843.2903,343729831843.2903,1.0367499654540643e-4,4.0
11-44,5min,YP_003045972.1,54933737.171875,11007639.162806377,1.0,ecoli,343729831843.2903,343729831843.2903,1.5981661200974786e-4,4.0
11-44,5min,YP_003045973.1,11693986.671875,199737.80040406573,1.0,ecoli,343729831843.2903,343729831843.2903,3.402086635647732e-5,4.0
11-44,5min,YP_003045975.1,191046985.3671875,38205569.83238883,2.0,ecoli,343729831843.2903,343729831843.2903,5.558056580154138e-4,4.0
11-44,5min,YP_003045976.1,24535382.01171875,15783326.821717098,2.0,ecoli,343729831843.2903,343729831843.2903,7.137984468832681e-5,4.0
11-44,5min,YP_003045977.1,22969240.765625,19435585.89503157,2.0,ecoli,343729831843.2903,343729831843.2903,6.682353010342407e-5,4.0
11-44,5min,YP_003045978.1,50102641.364583336,20275847.234777678,3.0,ecoli,343729831843.2903,343729831843.2903,1.4576169049948976e-4,4.0
11-44,5min,YP_003045979.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003045980.1,140184985.41145834,61368436.31739405,3.0,ecoli,343729831843.2903,343729831843.2903,4.0783479472730207e-4,4.0
11-44,5min,YP_003045983.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003045987.1,112927204.1875,49903556.41536805,2.0,ecoli,343729831843.2903,343729831843.2903,3.285347785553411e-4,4.0
11-44,5min,YP_003045988.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046024.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046028.1,9859948.65625,2274029.731480945,1.0,ecoli,343729831843.2903,343729831843.2903,2.8685169987646708e-5,4.0
11-44,5min,YP_003046031.1,5067264.3984375,152048.27622652336,1.0,ecoli,343729831843.2903,343729831843.2903,1.474199772322268e-5,4.0
11-44,5min,YP_003046033.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046037.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046046.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046048.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046049.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046050.1,8213189.359375,2091492.1267525468,1.0,ecoli,343729831843.2903,343729831843.2903,2.3894316403469663e-5,4.0
11-44,5min,YP_003046056.1,54442040.5078125,18141751.09827995,2.0,ecoli,343729831843.2903,343729831843.2903,1.5838613778693827e-4,4.0
11-44,5min,YP_003046058.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046061.1,2117590.0625,2994724.58593399,1.0,ecoli,343729831843.2903,343729831843.2903,6.160623449946671e-6,4.0
11-44,5min,YP_003046062.1,6436687.4296875,993715.1134845713,1.0,ecoli,343729831843.2903,343729831843.2903,1.872600755997823e-5,4.0
11-44,5min,YP_003046064.1,33490535.638020832,13678190.271032175,3.0,ecoli,343729831843.2903,343729831843.2903,9.74327292409391e-5,4.0
11-44,5min,YP_003046065.1,104351703.79427083,40460172.874995254,3.0,ecoli,343729831843.2903,343729831843.2903,3.035864045744094e-4,4.0
11-44,5min,YP_003046069.1,118680475.5546875,44526217.37361282,2.0,ecoli,343729831843.2903,343729831843.2903,3.452725500089706e-4,4.0
11-44,5min,YP_003046070.1,15291189.34375,1061390.5688906133,1.0,ecoli,343729831843.2903,343729831843.2903,4.448606995136052e-5,4.0
11-44,5min,YP_003046073.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046075.1,14251929.171875,8372498.818588489,3.0,ecoli,343729831843.2903,343729831843.2903,4.1462590242596664e-5,4.0
11-44,5min,YP_003046076.1,41081915.88671875,9030985.182415528,1.0,ecoli,343729831843.2903,343729831843.2903,1.1951804027719185e-4,4.0
11-44,5min,YP_003046078.1,8238438.7109375,1596099.137309435,1.0,ecoli,343729831843.2903,343729831843.2903,2.396777337235449e-5,4.0
11-44,5min,YP_003046081.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046083.1,7738523.75,2239662.9718958903,1.0,ecoli,343729831843.2903,343729831843.2903,2.2513389974042367e-5,4.0
11-44,5min,YP_003046085.1,22636342.3984375,17057662.976650536,2.0,ecoli,343729831843.2903,343729831843.2903,6.585504166760139e-5,4.0
11-44,5min,YP_003046086.1,19077513.265625,2127963.545477629,1.0,ecoli,343729831843.2903,343729831843.2903,5.550147673630673e-5,4.0
11-44,5min,YP_003046087.1,33966026.8125,5954553.149112517,2.0,ecoli,343729831843.2903,343729831843.2903,9.881605745522093e-5,4.0
11-44,5min,YP_003046089.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046092.1,312659615.27734375,57080266.19210936,2.0,ecoli,343729831843.2903,343729831843.2903,9.096086120912783e-4,4.0
11-44,5min,YP_003046094.1,32517094.875,7753969.620825226,1.0,ecoli,343729831843.2903,343729831843.2903,9.46007354107829e-5,4.0
11-44,5min,YP_003046095.1,23008647.140625,6463811.920693617,2.0,ecoli,343729831843.2903,343729831843.2903,6.6938173556943e-5,4.0
11-44,5min,YP_003046098.1,110498247.0859375,27358882.939249832,2.0,ecoli,343729831843.2903,343729831843.2903,3.2146830693564795e-4,4.0
11-44,5min,YP_003046099.1,16325367.59375,11601265.439714842,2.0,ecoli,343729831843.2903,343729831843.2903,4.7494765019967456e-5,4.0
11-44,5min,YP_003046107.1,112682318.48046875,33437375.262323905,2.0,ecoli,343729831843.2903,343729831843.2903,3.278223419718824e-4,4.0
11-44,5min,YP_003046108.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046109.1,22909700.326822918,4657708.486504726,3.0,ecoli,343729831843.2903,343729831843.2903,6.665031139126635e-5,4.0
11-44,5min,YP_003046110.1,21618830.15625,11043632.19737082,2.0,ecoli,343729831843.2903,343729831843.2903,6.289483237552168e-5,4.0
11-44,5min,YP_003046111.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046113.1,42663124.4609375,23868301.475503556,2.0,ecoli,343729831843.2903,343729831843.2903,1.2411818966119888e-4,4.0
11-44,5min,YP_003046118.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046119.1,29061613.153645832,7070713.993935619,3.0,ecoli,343729831843.2903,343729831843.2903,8.454783513493614e-5,4.0
11-44,5min,YP_003046120.1,862860473.375,164852512.35726708,2.0,ecoli,343729831843.2903,343729831843.2903,0.0025102868399516347,4.0
11-44,5min,YP_003046121.1,14543502.59375,3032541.319504454,1.0,ecoli,343729831843.2903,343729831843.2903,4.231085360196645e-5,4.0
11-44,5min,YP_003046122.1,200517759.87239584,56595647.61864065,3.0,ecoli,343729831843.2903,343729831843.2903,5.833586185903521e-4,4.0
11-44,5min,YP_003046123.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046124.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046125.1,9231223.6171875,1330900.7210864131,2.0,ecoli,343729831843.2903,343729831843.2903,2.685604437556093e-5,4.0
11-44,5min,YP_003046138.1,28386572.319010418,4026656.6150175654,3.0,ecoli,343729831843.2903,343729831843.2903,8.258396475739157e-5,4.0
11-44,5min,YP_003046141.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046145.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046146.1,51250946.75,109701.60669345276,1.0,ecoli,343729831843.2903,343729831843.2903,1.4910241126049774e-4,4.0
11-44,5min,YP_003046152.1,156824468.1796875,25271259.742166452,1.0,ecoli,343729831843.2903,343729831843.2903,4.562434029618508e-4,4.0
11-44,5min,YP_003046156.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046162.1,11843550.4296875,7869934.222435669,2.0,ecoli,343729831843.2903,343729831843.2903,3.445598645359093e-5,4.0
11-44,5min,YP_003046163.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046164.1,9742657.4375,50267.24880272753,1.0,ecoli,343729831843.2903,343729831843.2903,2.8343939149109906e-5,4.0
11-44,5min,YP_003046165.1,76991026.0625,56491960.12300914,2.0,ecoli,343729831843.2903,343729831843.2903,2.2398703554366194e-4,4.0
11-44,5min,YP_003046166.1,102943860.24479167,31504380.867213298,3.0,ecoli,343729831843.2903,343729831843.2903,2.994906193993798e-4,4.0
11-44,5min,YP_003046167.1,1708376.8125,2416009.657881218,1.0,ecoli,343729831843.2903,343729831843.2903,4.970115056172562e-6,4.0
11-44,5min,YP_003046169.1,50333077.302083336,14703992.702337079,3.0,ecoli,343729831843.2903,343729831843.2903,1.4643208892334568e-4,4.0
11-44,5min,YP_003046175.1,15396641.89453125,5540000.348057052,2.0,ecoli,343729831843.2903,343729831843.2903,4.479285900779984e-5,4.0
11-44,5min,YP_003046178.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046179.1,3502651.0390625,1888361.5727696307,1.0,ecoli,343729831843.2903,343729831843.2903,1.0190128160477477e-5,4.0
11-44,5min,YP_003046181.1,6013001.71875,1376547.7961004144,1.0,ecoli,343729831843.2903,343729831843.2903,1.749339499136457e-5,4.0
11-44,5min,YP_003046182.1,114033806.78125,23779864.712277345,1.0,ecoli,343729831843.2903,343729831843.2903,3.317541749860079e-4,4.0
11-44,5min,YP_003046192.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046198.1,16606982.7421875,11310969.41602109,2.0,ecoli,343729831843.2903,343729831843.2903,4.831405715683933e-5,4.0
11-44,5min,YP_003046199.1,47565024.947265625,23706486.202404086,2.0,ecoli,343729831843.2903,343729831843.2903,1.3837910050516352e-4,4.0
11-44,5min,YP_003046200.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046201.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046202.1,47852493.455729164,24632531.103298105,3.0,ecoli,343729831843.2903,343729831843.2903,1.3921542159758067e-4,4.0
11-44,5min,YP_003046208.1,52103561.984375,22177568.944127873,1.0,ecoli,343729831843.2903,343729831843.2903,1.5158289202006042e-4,4.0
11-44,5min,YP_003046214.1,583151590.9902344,193700367.1009752,2.0,ecoli,343729831843.2903,343729831843.2903,0.001696540529703278,4.0
11-44,5min,YP_003046216.1,509056782.52473956,82896693.27796482,3.0,ecoli,343729831843.2903,343729831843.2903,0.0014809793487951415,4.0
11-44,5min,YP_003046217.1,1173502771.9765625,160095643.25416017,2.0,ecoli,343729831843.2903,343729831843.2903,0.003414026550106287,4.0
11-44,5min,YP_003046218.1,30697486.928385418,8817727.19162642,3.0,ecoli,343729831843.2903,343729831843.2903,8.930701988758629e-5,4.0
11-44,5min,YP_003046219.1,173928345.21484375,35731366.294604,2.0,ecoli,343729831843.2903,343729831843.2903,5.060030556036793e-4,4.0
11-44,5min,YP_003046220.1,884306836.06640625,402665891.50997084,2.0,ecoli,343729831843.2903,343729831843.2903,0.0025726799193547165,4.0
11-44,5min,YP_003046221.1,487568602.26692706,209106363.0923955,3.0,ecoli,343729831843.2903,343729831843.2903,0.0014184646111519766,4.0
11-44,5min,YP_003046222.1,13357985.8046875,2827174.8379679145,2.0,ecoli,343729831843.2903,343729831843.2903,3.886187513330974e-5,4.0
11-44,5min,YP_003046223.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046225.1,311732647.25,29513815.035093363,1.0,ecoli,343729831843.2903,343729831843.2903,9.069118196063992e-4,4.0
11-44,5min,YP_003046226.1,154704659.82421875,32133474.74020058,3.0,ecoli,343729831843.2903,343729831843.2903,4.500763259173562e-4,4.0
11-44,5min,YP_003046227.1,27400650.154296875,19046685.425790366,2.0,ecoli,343729831843.2903,343729831843.2903,7.971565926459678e-5,4.0
11-44,5min,YP_003046228.1,274770191.1796875,64316121.99828073,2.0,ecoli,343729831843.2903,343729831843.2903,7.993783655791559e-4,4.0
11-44,5min,YP_003046229.1,59702057.9296875,11564811.421563348,2.0,ecoli,343729831843.2903,343729831843.2903,1.736889044792197e-4,4.0
11-44,5min,YP_003046230.1,124245330.88541667,67192792.17676178,3.0,ecoli,343729831843.2903,343729831843.2903,3.6146216992321255e-4,4.0
11-44,5min,YP_003046231.1,298515992.4296875,117943176.30661076,2.0,ecoli,343729831843.2903,343729831843.2903,8.684611132785932e-4,4.0
11-44,5min,YP_003046232.1,8906887.9921875,1419719.7918296512,1.0,ecoli,343729831843.2903,343729831843.2903,2.5912467196761193e-5,4.0
11-44,5min,YP_003046233.1,151757369.625,55970686.72318394,3.0,ecoli,343729831843.2903,343729831843.2903,4.415018877214813e-4,4.0
11-44,5min,YP_003046235.1,482173833.5286458,231057888.841944,3.0,ecoli,343729831843.2903,343729831843.2903,0.001402769817629543,4.0
11-44,5min,YP_003046236.1,1294464437.6601562,769154044.9381484,3.0,ecoli,343729831843.2903,343729831843.2903,0.0037659356789558926,4.0
11-44,5min,YP_003046237.1,22245546.2734375,3636513.4892707705,2.0,ecoli,343729831843.2903,343729831843.2903,6.471811350834239e-5,4.0
11-44,5min,YP_003046239.1,151851058.65234375,92503080.85406081,2.0,ecoli,343729831843.2903,343729831843.2903,4.4177445361092224e-4,4.0
11-44,5min,YP_003046240.1,49119556.671875,9071058.995307269,1.0,ecoli,343729831843.2903,343729831843.2903,1.429016399550362e-4,4.0
11-44,5min,YP_003046241.1,12059287.71875,15460765.400858195,2.0,ecoli,343729831843.2903,343729831843.2903,3.508362266399951e-5,4.0
11-44,5min,YP_003046242.1,49813188.69921875,12465913.404963044,2.0,ecoli,343729831843.2903,343729831843.2903,1.4491959697559523e-4,4.0
11-44,5min,YP_003046243.1,51420895.013020836,23483157.04950947,3.0,ecoli,343729831843.2903,343729831843.2903,1.49596835215816e-4,4.0
11-44,5min,YP_003046245.1,39913257.734375,24281494.04634206,2.0,ecoli,343729831843.2903,343729831843.2903,1.1611810799294208e-4,4.0
11-44,5min,YP_003046247.1,16373103.5078125,5243091.876578135,1.0,ecoli,343729831843.2903,343729831843.2903,4.7633641281613155e-5,4.0
11-44,5min,YP_003046248.1,28226625.739583332,17713050.841235757,3.0,ecoli,343729831843.2903,343729831843.2903,8.21186383160718e-5,4.0
11-44,5min,YP_003046249.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046250.1,39217241.265625,11307353.053620545,2.0,ecoli,343729831843.2903,343729831843.2903,1.1409321400856622e-4,4.0
11-44,5min,YP_003046251.1,72030055.97916667,40729293.29758735,3.0,ecoli,343729831843.2903,343729831843.2903,2.0955427578949815e-4,4.0
11-44,5min,YP_003046252.1,17909404.04296875,5490844.65674725,2.0,ecoli,343729831843.2903,343729831843.2903,5.210314143211701e-5,4.0
11-44,5min,YP_003046253.1,0.0,0.0,0.0,ecoli,343729831843.2903,343729831843.2903,0.0,4.0
11-44,5min,YP_003046254.1,20828508.66796875,6353720.651737209,2.0,ecoli,343729831843.2903,343729831843.2903,6.059558041928891e-5,4.0
11-44,5min,YP_003046255.1,29239273.90625,3048215.755523016,1.0,ecoli,343729831843.2903,343729831843.2903,8.506469674002711e-5,4.0
11-44,5min,YP_003046257.1,24857320.375,4244827.238063409,1.0,ecoli,343729831843.2903,343729831843.2903,7.231644760566692e-5,4.0
11-44,5min,YP_003046260.1,6683684.45703125,5704338.968121078,3.0,ecoli,343729831843.2903,343729831843.2903,1.9444586526543922e-5,4.0
11-44,5min,YP_003046262.1,9819568.109375,2833383.9653793946,1.0,ecoli,343729831843.2903,343729831843.2903,2.8567692413301604e-5,4.0
11-44,5min,YP_003046263.1,5135895.7421875,6586455.359823277,2.0,ecoli,343729831843.2903,343729831843.2903,1.4941664256039913e-5,4.0
11-44,5min,YP_003046266.1,2698789.921875,3816665.3095114506,1.0,ecoli,343729831843.2903,343729831843.2903,7.8514858818114e-6,4.0
11-44,5min,YP_003046267.1,1662814.2109375,2351574.408814529,1.0,ecoli,343729831843.2903,343729831843.2903,4.837561529124399e-6,4.0
11-44,5min,YP_003046268.1,23875169.471354168,14905601.47554609,3.0,ecoli,343729831843.2903,343729831843.2903,6.945911369787387e-5,4.0
11-44,5min,YP_003046270.1,183796391.546875,49142975.07848748,3.0,ecoli,343729831843.2903,343729831843.2903,5.347117838485126e-4,4.0
11-44,5min,YP_003046271.1,9046429.56640625,1381049.7663326368,2.0,ecoli,343729831843.2903,343729831843.2903,2.6318430140013578e-5,4.0
11-44,5min,YP_003046273.1,51868301.140625,20064457.62007405,2.0,ecoli,343729831843.2903,343729831843.2903,1.508984566817356e-4,4.0
11-44,5min,YP_003046274.1,329298914.90625,89630626.13112178,3.0,ecoli,343729831843.2903,343729831843.2903,9.580166875256278e-4,4.0
11-44,5min,YP_003046275.1,1367968182.3502605,186119629.14763808,3.0,ecoli,343729831843.2903,343729831843.2903,0.003979777300720091,4.0
11-44,5min,YP_003046276.1,1625835615.0195312,322103544.44292927,2.0,ecoli,343729831843.2903,343729831843.2903,0.004729981120058166,4.0
11-44,5min,YP_003046278.1,136550440.0950521,33074261.24669749,3.0,ecoli,343729831843.2903,343729831843.2903,3.9726095161070205e-4,4.0
11-44,5min,YP_003046279.1,13994010.44921875,2819286.9779632622,2.0,ecoli,343729831843.2903,343729831843.2903,4.071223720726909e-5,4.0
11-44,5min,YP_003046280.1,9176592.9375,1741653.3227604544,1.0,ecoli,343729831843.2903,343729831843.2903,2.6697109437052575e-5,4.0
11-44,5min,YP_003046281.1,866688990.87890625,442985762.2316073,2.0,ecoli,343729831843.2903,343729831843.2903,0.002521424998904483,4.0
11-44,5min,YP_003046282.1,32382066.06640625,2171644.0669922456,1.0,ecoli,343729831843.2903,343729831843.2903,9.420790128326582e-5,4.0
11-44,5min,YP_003046285.1,11471435.421875,32188.5171456096,1.0,ecoli,343729831843.2903,343729831843.2903,3.3373406551180396e-5,4.0
