strain,time,protein_desc,area_mean,area_sd,peps_per_rep,org,org_area,ecoli_area,area_norm,b_rep
11-46,9min,YP_003046230.1,41026152.015625,24687929.35898284,2.0,ecoli,113382111869.52376,113382111869.52376,3.618397235609484e-4,3.0
11-46,9min,YP_003046231.1,107043793.82617188,37032052.26598175,2.0,ecoli,113382111869.52376,113382111869.52376,9.440977245983405e-4,3.0
11-46,9min,YP_003046232.1,1775758.4541015625,308279.761101304,2.0,ecoli,113382111869.52376,113382111869.52376,1.566171616334898e-5,3.0
11-46,9min,YP_003046233.1,45937425.234375,12588283.434706405,2.0,ecoli,113382111869.52376,113382111869.52376,4.051558440474121e-4,3.0
11-46,9min,YP_003046235.1,87071114.65885417,60357561.38036727,3.0,ecoli,113382111869.52376,113382111869.52376,7.679440188859123e-4,3.0
11-46,9min,YP_003046236.1,427865182.89453125,100848005.36616518,2.0,ecoli,113382111869.52376,113382111869.52376,0.003773656847977076,3.0
11-46,9min,YP_003046237.1,5429187.057291667,1504729.3971612914,3.0,ecoli,113382111869.52376,113382111869.52376,4.7883982471056715e-5,3.0
11-46,9min,YP_003046239.1,34508484.6015625,22279346.320823815,3.0,ecoli,113382111869.52376,113382111869.52376,3.043556345226104e-4,3.0
11-46,9min,YP_003046240.1,18823518.9375,4308178.0836384315,1.0,ecoli,113382111869.52376,113382111869.52376,1.6601841884160228e-4,3.0
11-46,9min,YP_003046241.1,2204661.2421875,1907180.049058708,2.0,ecoli,113382111869.52376,113382111869.52376,1.9444524412497702e-5,3.0
11-46,9min,YP_003046242.1,10418462.49609375,4572475.207187097,2.0,ecoli,113382111869.52376,113382111869.52376,9.18880617436634e-5,3.0
11-46,9min,YP_003046243.1,21979430.127604168,5344771.88947995,3.0,ecoli,113382111869.52376,113382111869.52376,1.9385271419972616e-4,3.0
11-46,9min,YP_003046245.1,17639584.98046875,78507.61866276686,1.0,ecoli,113382111869.52376,113382111869.52376,1.555764369671274e-4,3.0
11-46,9min,YP_003046247.1,4633321.1875,115194.06966486272,1.0,ecoli,113382111869.52376,113382111869.52376,4.0864657670443347e-5,3.0
11-46,9min,YP_003046248.1,13653797.1796875,708856.260368681,2.0,ecoli,113382111869.52376,113382111869.52376,1.2042285114074979e-4,3.0
11-46,9min,YP_003046250.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046251.1,19000057.31640625,15128809.858968947,3.0,ecoli,113382111869.52376,113382111869.52376,1.675754402799523e-4,3.0
11-46,9min,YP_003046252.1,6167208.953125,6107039.73840978,2.0,ecoli,113382111869.52376,113382111869.52376,5.4393138842060135e-5,3.0
11-46,9min,YP_003046254.1,9275696.5888671875,3892382.98341228,2.0,ecoli,113382111869.52376,113382111869.52376,8.180917109342028e-5,3.0
11-46,9min,YP_003046255.1,6080125.568359375,3982636.5403507575,3.0,ecoli,113382111869.52376,113382111869.52376,5.3625086604103604e-5,3.0
11-46,9min,YP_003046259.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046260.1,1663011.4741210938,1467962.4905274357,2.0,ecoli,113382111869.52376,113382111869.52376,1.4667317857289784e-5,3.0
11-46,9min,YP_003046262.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046263.1,4375446.90234375,1492443.3985562902,1.0,ecoli,113382111869.52376,113382111869.52376,3.85902752224166e-5,3.0
11-46,9min,YP_003046265.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046266.1,10846097.1875,11083992.58368859,2.0,ecoli,113382111869.52376,113382111869.52376,9.565968571816087e-5,3.0
11-46,9min,YP_003046267.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046268.1,9920452.482421875,187044.55143420878,1.0,ecoli,113382111869.52376,113382111869.52376,8.749574618823463e-5,3.0
11-46,9min,YP_003046270.1,53434161.52734375,10029281.55061802,3.0,ecoli,113382111869.52376,113382111869.52376,4.7127505958641827e-4,3.0
11-46,9min,YP_003046271.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046273.1,16040846.5546875,8139228.553595429,3.0,ecoli,113382111869.52376,113382111869.52376,1.4147599026155693e-4,3.0
11-46,9min,YP_003046274.1,87913055.88541667,10885946.346885802,3.0,ecoli,113382111869.52376,113382111869.52376,7.753697160499533e-4,3.0
11-46,9min,YP_003046275.1,418076537.9576823,48326273.120415196,3.0,ecoli,113382111869.52376,113382111869.52376,0.0036873236092020444,3.0
11-46,9min,YP_003046276.1,991524421.6861979,861886208.5632317,3.0,ecoli,113382111869.52376,113382111869.52376,0.008744981067447484,3.0
11-46,9min,YP_003046278.1,32798256.169270832,18932775.33741699,3.0,ecoli,113382111869.52376,113382111869.52376,2.8927187568188835e-4,3.0
11-46,9min,YP_003046279.1,5876211.56640625,811047.5316357783,2.0,ecoli,113382111869.52376,113382111869.52376,5.1826619468584184e-5,3.0
11-46,9min,YP_003046280.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046281.1,156939345.44010416,82666105.0252642,3.0,ecoli,113382111869.52376,113382111869.52376,0.0013841631881112303,3.0
11-46,9min,YP_003046282.1,14957368.703125,3261141.9370855135,1.0,ecoli,113382111869.52376,113382111869.52376,1.3192000445658858e-4,3.0
11-46,9min,YP_003046289.1,9784982.7890625,4441024.8310276605,1.0,ecoli,113382111869.52376,113382111869.52376,8.630093960785209e-5,3.0
11-46,9min,YP_003046290.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046291.1,3476325.3203125,339217.89441051864,1.0,ecoli,113382111869.52376,113382111869.52376,3.066026256692886e-5,3.0
11-46,9min,YP_003046292.1,5106121.53125,375830.12682194856,1.0,ecoli,113382111869.52376,113382111869.52376,4.503463065784089e-5,3.0
11-46,9min,YP_003046294.1,6472487.31640625,1336529.1128891027,2.0,ecoli,113382111869.52376,113382111869.52376,5.708561262163264e-5,3.0
11-46,9min,YP_003046295.1,144377680.4482422,37258623.798218735,2.0,ecoli,113382111869.52376,113382111869.52376,0.0012733726517141176,3.0
11-46,9min,YP_003046297.1,5118840.848958333,4821116.381361905,3.0,ecoli,113382111869.52376,113382111869.52376,4.5146811649168425e-5,3.0
11-46,9min,YP_003046298.1,285647126.55338544,251888391.37210906,3.0,ecoli,113382111869.52376,113382111869.52376,0.0025193315051504628,3.0
11-46,9min,YP_003046299.1,85994137.92317708,22420199.140803095,3.0,ecoli,113382111869.52376,113382111869.52376,7.584453711899121e-4,3.0
11-46,9min,YP_003046302.1,15695801.8125,1452116.6955533852,1.0,ecoli,113382111869.52376,113382111869.52376,1.3843278762140355e-4,3.0
11-46,9min,YP_003046303.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046304.1,392521098.58723956,241084402.67731506,3.0,ecoli,113382111869.52376,113382111869.52376,0.00346193144681358,3.0
11-46,9min,YP_003046315.1,4422605.5,846153.2744270042,2.0,ecoli,113382111869.52376,113382111869.52376,3.900620148167096e-5,3.0
11-46,9min,YP_003046317.1,3261750.4296875,516887.444600925,1.0,ecoli,113382111869.52376,113382111869.52376,2.8767769235424108e-5,3.0
11-46,9min,YP_003046318.1,5139427.51953125,824503.7702126645,1.0,ecoli,113382111869.52376,113382111869.52376,4.532838059539345e-5,3.0
11-46,9min,YP_003046319.1,805570.0234375,1139248.0525865245,1.0,ecoli,113382111869.52376,113382111869.52376,7.104912848726282e-6,3.0
11-46,9min,YP_003046322.1,21198013.28125,9963620.30804126,3.0,ecoli,113382111869.52376,113382111869.52376,1.8696082593384702e-4,3.0
11-46,9min,YP_003046323.1,17338377.303385418,2812187.4112288468,3.0,ecoli,113382111869.52376,113382111869.52376,1.5291986555461082e-4,3.0
11-46,9min,YP_003046324.1,12003531.802734375,1509821.1729379406,2.0,ecoli,113382111869.52376,113382111869.52376,1.0586795046248237e-4,3.0
11-46,9min,YP_003046330.1,582605004.62890625,114907861.92124543,3.0,ecoli,113382111869.52376,113382111869.52376,0.005138420823377748,3.0
11-46,9min,YP_003046331.1,491703598.15527344,56394485.97856563,2.0,ecoli,113382111869.52376,113382111869.52376,0.004336694651808118,3.0
11-46,9min,YP_003046332.1,961591904.31640625,452479473.2824708,3.0,ecoli,113382111869.52376,113382111869.52376,0.008480984243995853,3.0
11-46,9min,YP_003046333.1,702039685.8046875,382507750.9621419,2.0,ecoli,113382111869.52376,113382111869.52376,0.0061918028710963744,3.0
11-46,9min,YP_003046334.1,867498842.33203125,612771970.8685355,3.0,ecoli,113382111869.52376,113382111869.52376,0.007651108521689198,3.0
11-46,9min,YP_003046335.1,76226250.5,9383483.851429129,1.0,ecoli,113382111869.52376,113382111869.52376,6.722952081516929e-4,3.0
11-46,9min,YP_003046336.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046337.1,893998428.94140625,209190316.90943763,2.0,ecoli,113382111869.52376,113382111869.52376,0.007884827811023568,3.0
11-46,9min,YP_003046338.1,540696675.4550781,217582315.1952103,3.0,ecoli,113382111869.52376,113382111869.52376,0.004768800532462239,3.0
11-46,9min,YP_003046339.1,1057278741.1822916,374136752.84605145,3.0,ecoli,113382111869.52376,113382111869.52376,0.009324916635870848,3.0
11-46,9min,YP_003046340.1,471886265.6308594,98276476.36812742,2.0,ecoli,113382111869.52376,113382111869.52376,0.004161911062072031,3.0
11-46,9min,YP_003046341.1,1131052488.3652344,302876990.5934252,2.0,ecoli,113382111869.52376,113382111869.52376,0.009975581418582243,3.0
11-46,9min,YP_003046342.1,296785580.8541667,154401054.0497399,3.0,ecoli,113382111869.52376,113382111869.52376,0.0026175697026678893,3.0
11-46,9min,YP_003046343.1,736839916.7369791,597506476.3432348,3.0,ecoli,113382111869.52376,113382111869.52376,0.00649873163047897,3.0
11-46,9min,YP_003046344.1,1729213961.842448,997496975.1901886,3.0,ecoli,113382111869.52376,113382111869.52376,0.015251206149982178,3.0
11-46,9min,YP_003046345.1,541649767.01953125,176591574.43575498,3.0,ecoli,113382111869.52376,113382111869.52376,0.0047772065459747584,3.0
11-46,9min,YP_003046346.1,691708277.81640625,272781344.9524322,3.0,ecoli,113382111869.52376,113382111869.52376,0.006100682606903639,3.0
11-46,9min,YP_003046347.1,326410028.11067706,113801828.54025733,3.0,ecoli,113382111869.52376,113382111869.52376,0.0028788494298492033,3.0
11-46,9min,YP_003046348.1,948645375.84375,631446976.0499765,3.0,ecoli,113382111869.52376,113382111869.52376,0.008366799314299407,3.0
11-46,9min,YP_003046349.1,1206150773.7239583,595036081.713576,3.0,ecoli,113382111869.52376,113382111869.52376,0.01063792827489362,3.0
11-46,9min,YP_003046350.1,1307763601.2552083,97772017.18092388,3.0,ecoli,113382111869.52376,113382111869.52376,0.011534126324619334,3.0
11-46,9min,YP_003046351.1,958082909.0625,405662640.9711469,3.0,ecoli,113382111869.52376,113382111869.52376,0.008450035841324149,3.0
11-46,9min,YP_003046352.1,621364131.4752604,181588101.45623267,3.0,ecoli,113382111869.52376,113382111869.52376,0.0054802659893150064,3.0
11-46,9min,YP_003046353.1,2279804379.2734375,808182429.4295914,2.0,ecoli,113382111869.52376,113382111869.52376,0.02010726684908602,3.0
11-46,9min,YP_003046354.1,146957426.4296875,13703950.292391578,2.0,ecoli,113382111869.52376,113382111869.52376,0.0012961253235325256,3.0
11-46,9min,YP_003046355.1,936938589.9921875,42995302.28595248,3.0,ecoli,113382111869.52376,113382111869.52376,0.008263548584016359,3.0
11-46,9min,YP_003046356.1,853770141.0403646,271153736.44751304,3.0,ecoli,113382111869.52376,113382111869.52376,0.007530025036249581,3.0
11-46,9min,YP_003046357.1,786954344.7981771,180786208.74600995,3.0,ecoli,113382111869.52376,113382111869.52376,0.006940727525906178,3.0
11-46,9min,YP_003046361.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046372.1,8159931.943359375,2927484.571158871,2.0,ecoli,113382111869.52376,113382111869.52376,7.196842437323398e-5,3.0
11-46,9min,YP_003046375.1; YP_003047029.1,6120555696.328125,534067622.0305643,2.0,ecoli,113382111869.52376,113382111869.52376,0.05398166955446597,3.0
11-46,9min,YP_003046376.1,1047072745.3841146,177918768.43422082,3.0,ecoli,113382111869.52376,113382111869.52376,0.009234902473761028,3.0
11-46,9min,YP_003046377.1,1350968866.003418,432634187.5149782,2.0,ecoli,113382111869.52376,113382111869.52376,0.011915185241549095,3.0
11-46,9min,YP_003046378.1,487673497.4479167,615755110.6233792,3.0,ecoli,113382111869.52376,113382111869.52376,0.004301150237959182,3.0
11-46,9min,YP_003046382.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046383.1,124102518.26953125,12921138.551038513,2.0,ecoli,113382111869.52376,113382111869.52376,0.0010945511264805524,3.0
11-46,9min,YP_003046384.1,4452251.0,1075026.01831145,1.0,ecoli,113382111869.52376,113382111869.52376,3.926766688843737e-5,3.0
11-46,9min,YP_003046385.1,235889459.5546875,235562587.16076756,3.0,ecoli,113382111869.52376,113382111869.52376,0.0020804821471850955,3.0
11-46,9min,YP_003046388.1,7429003.13671875,1595483.9707589077,2.0,ecoli,113382111869.52376,113382111869.52376,6.552182715795408e-5,3.0
11-46,9min,YP_003046393.1,32063645.529296875,5050388.697631573,3.0,ecoli,113382111869.52376,113382111869.52376,2.8279280567815334e-4,3.0
11-46,9min,YP_003046395.1,2970045.0625,296955.0612251925,1.0,ecoli,113382111869.52376,113382111869.52376,2.6195005662955245e-5,3.0
11-46,9min,YP_003046399.1,8806731.3125,983895.1791093866,1.0,ecoli,113382111869.52376,113382111869.52376,7.76730223779434e-5,3.0
11-46,9min,YP_003046401.1,7722775.8125,662186.3645039359,1.0,ecoli,113382111869.52376,113382111869.52376,6.811282384109325e-5,3.0
11-46,9min,YP_003046402.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046404.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046416.1,43000757.38671875,5105667.181780711,1.0,ecoli,113382111869.52376,113382111869.52376,3.792552165213023e-4,3.0
11-46,9min,YP_003046420.1,36786451.82486979,9505517.963943783,3.0,ecoli,113382111869.52376,113382111869.52376,3.244466981458449e-4,3.0
11-46,9min,YP_003046421.1,22250995.65625,653061.770211157,1.0,ecoli,113382111869.52376,113382111869.52376,1.9624784976536407e-4,3.0
11-46,9min,YP_003046422.1,22688402.43359375,4320758.882915676,2.0,ecoli,113382111869.52376,113382111869.52376,2.001056609326768e-4,3.0
11-46,9min,YP_003046424.1,21468832.995117188,3814831.813504108,2.0,ecoli,113382111869.52376,113382111869.52376,1.8934938361196503e-4,3.0
11-46,9min,YP_003046425.1,8977724.421875,2158644.18747604,3.0,ecoli,113382111869.52376,113382111869.52376,7.918113601734864e-5,3.0
11-46,9min,YP_003046426.1,116087436.75390625,11029653.217141803,2.0,ecoli,113382111869.52376,113382111869.52376,0.001023860244264066,3.0
11-46,9min,YP_003046432.1,6726090.4375,249522.7360907633,1.0,ecoli,113382111869.52376,113382111869.52376,5.9322324541283495e-5,3.0
11-46,9min,YP_003046435.1,3095731.0859375,1170193.8737583726,1.0,ecoli,113382111869.52376,113382111869.52376,2.7303522882868516e-5,3.0
11-46,9min,YP_003046436.1,18823982.625,7490703.336364452,1.0,ecoli,113382111869.52376,113382111869.52376,1.6602250844173722e-4,3.0
11-46,9min,YP_003046437.1,31085909.46875,14559588.87748088,3.0,ecoli,113382111869.52376,113382111869.52376,2.74169434280097e-4,3.0
11-46,9min,YP_003046439.1,74785030.36197917,3797006.0838709706,3.0,ecoli,113382111869.52376,113382111869.52376,6.595840307511578e-4,3.0
11-46,9min,YP_003046441.1,21198749.609375,11438977.516061565,2.0,ecoli,113382111869.52376,113382111869.52376,1.869673201516108e-4,3.0
11-46,9min,YP_003046443.1,16976772.21875,18637.964732688844,1.0,ecoli,113382111869.52376,113382111869.52376,1.4973060510891072e-4,3.0
11-46,9min,YP_003046444.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046445.1,3324994.40234375,907146.2013026914,1.0,ecoli,113382111869.52376,113382111869.52376,2.932556421395678e-5,3.0
11-46,9min,YP_003046448.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046450.1,31786194.671875,32202060.071715467,3.0,ecoli,113382111869.52376,113382111869.52376,2.8034576308168843e-4,3.0
11-46,9min,YP_003046452.1,4975032.1875,1076157.2123846533,1.0,ecoli,113382111869.52376,113382111869.52376,4.387845759324977e-5,3.0
11-46,9min,YP_003046453.1,28337132.77392578,9183972.429987138,2.0,ecoli,113382111869.52376,113382111869.52376,2.499259566318114e-4,3.0
11-46,9min,YP_003046454.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046457.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046458.1,5460157.537109375,1578430.6629300627,1.0,ecoli,113382111869.52376,113382111869.52376,4.815713384658717e-5,3.0
11-46,9min,YP_003046460.1,7668112.73046875,1975806.1058762395,2.0,ecoli,113382111869.52376,113382111869.52376,6.763071003028194e-5,3.0
11-46,9min,YP_003046461.1,301589454.23828125,44964397.904590756,2.0,ecoli,113382111869.52376,113382111869.52376,0.0026599385852447348,3.0
11-46,9min,YP_003046462.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046468.1,21219532.628255207,3419366.180940633,3.0,ecoli,113382111869.52376,113382111869.52376,1.8715062083756137e-4,3.0
11-46,9min,YP_003046472.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046474.1,7944577.794921875,392050.8939794609,1.0,ecoli,113382111869.52376,113382111869.52376,7.006905819556635e-5,3.0
11-46,9min,YP_003046485.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046491.1,4969741.84375,642232.4298572851,1.0,ecoli,113382111869.52376,113382111869.52376,4.3831798171734606e-5,3.0
11-46,9min,YP_003046494.1,5001998.34375,229387.59428288994,1.0,ecoli,113382111869.52376,113382111869.52376,4.411629190243103e-5,3.0
11-46,9min,YP_003046495.1,9526939.1875,4526361.53782779,1.0,ecoli,113382111869.52376,113382111869.52376,8.40250638342605e-5,3.0
11-46,9min,YP_003046496.1,35247686.3125,16289953.49971758,2.0,ecoli,113382111869.52376,113382111869.52376,3.1087519654830406e-4,3.0
11-46,9min,YP_003046497.1,3814562.640625,433543.0553509621,1.0,ecoli,113382111869.52376,113382111869.52376,3.3643425560944465e-5,3.0
11-46,9min,YP_003046501.1,9269220.72265625,289027.018664431,1.0,ecoli,113382111869.52376,113382111869.52376,8.175205567984966e-5,3.0
11-46,9min,YP_003046502.1,8347928.28125,219690.60809928403,1.0,ecoli,113382111869.52376,113382111869.52376,7.362650195523355e-5,3.0
11-46,9min,YP_003046504.1,47715129.876953125,9808551.722016063,3.0,ecoli,113382111869.52376,113382111869.52376,4.2083472507428737e-4,3.0
11-46,9min,YP_003046514.1; YP_003046628.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046521.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046523.1,3711762.09375,692146.6338482896,2.0,ecoli,113382111869.52376,113382111869.52376,3.2736752143242565e-5,3.0
11-46,9min,YP_003046524.1,32526621.072265625,33060410.263179988,3.0,ecoli,113382111869.52376,113382111869.52376,2.868761265418671e-4,3.0
11-46,9min,YP_003046526.1,64305659.23828125,21124519.85273471,3.0,ecoli,113382111869.52376,113382111869.52376,5.671587711497383e-4,3.0
11-46,9min,YP_003046528.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046529.1,24738284.142578125,4538151.421636102,2.0,ecoli,113382111869.52376,113382111869.52376,2.1818507112520617e-4,3.0
11-46,9min,YP_003046530.1,3608789.84375,2438346.5924548446,2.0,ecoli,113382111869.52376,113382111869.52376,3.1828564349752735e-5,3.0
11-46,9min,YP_003046531.1,21892563.471354168,16068196.716955591,3.0,ecoli,113382111869.52376,113382111869.52376,1.930865734494995e-4,3.0
11-46,9min,YP_003046544.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046554.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046556.1,14554552.53125,6304546.761897377,2.0,ecoli,113382111869.52376,113382111869.52376,1.2836727320795436e-4,3.0
11-46,9min,YP_003046557.1,15470051.018229166,6596806.813762575,3.0,ecoli,113382111869.52376,113382111869.52376,1.3644172579914166e-4,3.0
11-46,9min,YP_003046565.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046576.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046580.1,1312512.0,312338.08086155815,1.0,ecoli,113382111869.52376,113382111869.52376,1.157600593566641e-5,3.0
11-46,9min,YP_003046583.1,67657394.35026042,14338128.813852286,3.0,ecoli,113382111869.52376,113382111869.52376,5.967201812938378e-4,3.0
11-46,9min,YP_003046584.1,12512148.712890625,1139601.9737416273,2.0,ecoli,113382111869.52376,113382111869.52376,1.1035381601719658e-4,3.0
11-46,9min,YP_003046585.1,33264417.912760418,25738020.47790719,3.0,ecoli,113382111869.52376,113382111869.52376,2.9338329798478234e-4,3.0
11-46,9min,YP_003046587.1,103573860.0592448,27634680.477745436,3.0,ecoli,113382111869.52376,113382111869.52376,9.134938338283383e-4,3.0
11-46,9min,YP_003046591.1,120737926.18619792,28084221.28284587,3.0,ecoli,113382111869.52376,113382111869.52376,0.0010648763212766665,3.0
11-46,9min,YP_003046592.1,114104807.0546875,60974392.723692216,2.0,ecoli,113382111869.52376,113382111869.52376,0.001006373978868866,3.0
11-46,9min,YP_003046604.1,1388456.875,43221.65340779995,1.0,ecoli,113382111869.52376,113382111869.52376,1.2245819486920375e-5,3.0
11-46,9min,YP_003046608.1,10180102.234375,4750304.840788739,1.0,ecoli,113382111869.52376,113382111869.52376,8.978578778008573e-5,3.0
11-46,9min,YP_003046616.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046625.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046627.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046634.1,14685930.740234375,549524.9468648763,2.0,ecoli,113382111869.52376,113382111869.52376,1.2952599398690368e-4,3.0
11-46,9min,YP_003046635.1,14236830.813151041,4330840.747862539,3.0,ecoli,113382111869.52376,113382111869.52376,1.255650523561803e-4,3.0
11-46,9min,YP_003046637.1,8242130.546875,737418.1728960628,1.0,ecoli,113382111869.52376,113382111869.52376,7.269339414280588e-5,3.0
11-46,9min,YP_003046638.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046643.1,19244994.885416668,8224014.183688959,3.0,ecoli,113382111869.52376,113382111869.52376,1.697357243403893e-4,3.0
11-46,9min,YP_003046644.1,5675396.21484375,917095.967112028,1.0,ecoli,113382111869.52376,113382111869.52376,5.005548160343672e-5,3.0
11-46,9min,YP_003046645.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046646.1,13491822.345052084,3503614.1109170383,3.0,ecoli,113382111869.52376,113382111869.52376,1.1899427628035373e-4,3.0
11-46,9min,YP_003046647.1,127285679.83398438,18068902.502273683,3.0,ecoli,113382111869.52376,113382111869.52376,0.0011226257628757204,3.0
11-46,9min,YP_003046648.1,61110291.390625,47161171.42696819,3.0,ecoli,113382111869.52376,113382111869.52376,5.389764785908083e-4,3.0
11-46,9min,YP_003046649.1,82139774.890625,1327304.2832372366,1.0,ecoli,113382111869.52376,113382111869.52376,7.244509167826106e-4,3.0
11-46,9min,YP_003046650.1,102843478.38671875,52976482.51923317,3.0,ecoli,113382111869.52376,113382111869.52376,9.070520621900877e-4,3.0
11-46,9min,YP_003046651.1,13757481.828125,5232024.384870068,1.0,ecoli,113382111869.52376,113382111869.52376,1.2133732209853912e-4,3.0
11-46,9min,YP_003046654.1,27708672.380208332,7974353.521689659,3.0,ecoli,113382111869.52376,113382111869.52376,2.4438310350132235e-4,3.0
11-46,9min,YP_003046655.1,29694314.576171875,3579736.8824084997,2.0,ecoli,113382111869.52376,113382111869.52376,2.618959383147059e-4,3.0
11-46,9min,YP_003046656.1,96295649.16666667,13521967.68500861,3.0,ecoli,113382111869.52376,113382111869.52376,8.49301954063798e-4,3.0
11-46,9min,YP_003046657.1,6199864.96875,883720.6651468162,1.0,ecoli,113382111869.52376,113382111869.52376,5.468115619406165e-5,3.0
11-46,9min,YP_003046661.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046668.1,22970616.828125,6005779.383134833,1.0,ecoli,113382111869.52376,113382111869.52376,2.0259471665652864e-4,3.0
11-46,9min,YP_003046669.1,2099295.84375,713492.97188666,1.0,ecoli,113382111869.52376,113382111869.52376,1.851522968778177e-5,3.0
11-46,9min,YP_003046670.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046671.1,0.0,0.0,0.0,ecoli,113382111869.52376,113382111869.52376,0.0,3.0
11-46,9min,YP_003046672.1,540862353.6614584,608957932.5713558,3.0,ecoli,113382111869.52376,113382111869.52376,0.004770261770074139,3.0
11-46,9min,YP_003046673.1,339622480.5520833,187071851.64496619,3.0,ecoli,113382111869.52376,113382111869.52376,0.002995379738056998,3.0
11-46,9min,YP_003046675.1,8682056.232421875,326616.4870858061,3.0,ecoli,113382111869.52376,113382111869.52376,7.657342140895107e-5,3.0
11-46,9min,YP_003046676.1,41813293.4140625,9832305.777856998,2.0,ecoli,113382111869.52376,113382111869.52376,3.687821008500865e-4,3.0
11-46,9min,YP_003046677.1,1944317.810546875,540621.453327957,1.0,ecoli,113382111869.52376,113382111869.52376,1.7148364750731835e-5,3.0
11-46,9min,YP_003046678.1,7757920.474609375,5893289.868817394,2.0,ecoli,113382111869.52376,113382111869.52376,6.842279039163535e-5,3.0
11-46,9min,YP_003046679.1,25232280.9140625,474408.53505122906,1.0,ecoli,113382111869.52376,113382111869.52376,2.2254199095443682e-4,3.0
11-46,9min,YP_003046680.1,24299566.66015625,7490540.13307571,2.0,ecoli,113382111869.52376,113382111869.52376,2.1431569988852701e-4,3.0
11-46,9min,YP_003046684.1,12553835.441894531,2122636.68147629,2.0,ecoli,113382111869.52376,113382111869.52376,1.1072148185369006e-4,3.0
11-46,9min,YP_003046685.1,288691441.3489583,107193956.84345059,3.0,ecoli,113382111869.52376,113382111869.52376,0.002546181550059453,3.0
11-46,9min,YP_003046686.1,3350966.4375,295086.79672095,1.0,ecoli,113382111869.52376,113382111869.52376,2.9554630640115235e-5,3.0
