condition,weight,time,class,cor,pval
wt,14,1040,2,-0.3621122211228939,0.42475761794175526
wt,14,1040,3,0.5222836577642096,0.1491774792442186
wt,14,1045,2,-0.36116041446165764,0.4260670757012543
wt,14,1045,3,0.5251214288200138,0.14658357626647497
wt,14,1050,2,-0.3508028637990475,0.4404162961430788
wt,14,1050,3,0.5304583666221176,0.1417771744141407
wt,14,1055,2,-0.3560733933913893,0.4330918569155441
wt,14,1055,3,0.5328837674338601,0.1396238721392806
wt,14,1060,2,-0.363513833053996,0.42283217220587066
wt,14,1060,3,0.13455239367947353,0.7109377178146152
wt,14,1065,2,-0.3380619959976571,0.4583130338897921
wt,14,1065,3,0.13456134794969046,0.7109191751274391
wt,14,1070,2,-0.30662547212613356,0.5035778931832626
wt,14,1070,3,0.1603109646124267,0.6581939906996741
wt,14,1075,2,-0.3317302015657335,0.46730550308459273
wt,14,1075,3,0.16411618766021518,0.6505100407346353
wt,14,1080,2,-0.34245396017227137,0.45211362277968914
wt,14,1080,3,0.18309841062346008,0.6126319890221281
wt,14,1085,2,-0.3035679335983332,0.5080609153731316
wt,14,1085,3,0.18447636943835424,0.6099129518550146
wt,14,1090,2,-0.2921860670728994,0.5248692808047511
wt,14,1090,3,0.1867991702705923,0.6053392435744995
wt,14,1095,2,-0.32602564191222,0.4754619151619584
wt,14,1095,3,0.2018015053123379,0.5761013741498666
wt,14,1100,2,-0.31535199161236244,0.49085974864352044
wt,14,1100,3,0.20748534470127752,0.5651656383659597
wt,14,1105,2,-0.30971245864606034,0.49906579127990125
wt,14,1105,3,0.21918154042904497,0.5429175519003229
wt,14,1110,2,-0.311062534095045,0.4970969346217018
wt,14,1110,3,0.22466691337026967,0.5326053833484771
wt,14,1115,2,-0.30916508808246274,0.4998648181005889
wt,14,1115,3,0.236681329706731,0.5103005934385751
wt,14,1120,2,-0.29192073927044465,0.5252633323687275
wt,14,1120,3,0.2453464741015984,0.4944608278869096
wt,14,1125,2,-0.2870427224627476,0.5325256715883753
wt,14,1125,3,0.24990952817821546,0.4862051049404388
wt,14,1130,2,-0.27401609087654333,0.5520814788062801
wt,14,1130,3,0.2622947087027199,0.46410204538615585
wt,14,1135,2,-0.28136708362934104,0.5410174066510416
wt,14,1135,3,0.2729929510227038,0.4453775546992411
wt,14,1140,2,-0.2683701672378803,0.5606285658808898
wt,14,1140,3,0.28420193233102536,0.42613605478272676
wt,14,1145,2,-0.2504393697625827,0.5880474934634159
wt,14,1145,3,0.28640775049793227,0.42239582442912094
wt,14,1150,2,-0.24890139374505812,0.5904181554774108
wt,14,1150,3,0.29807513510201744,0.40287051910804594
wt,14,1155,2,-0.2312054427653421,0.6178996922649247
wt,14,1155,3,0.3076662519360387,0.3871504425807084
wt,14,1160,2,-0.23962853773261336,0.6047724338860643
wt,14,1160,3,0.3144599766928095,0.3761992365810185
wt,14,1165,2,-0.2746799891093227,0.5510792312961295
wt,14,1165,3,0.3258237225512174,0.3582280062775423
wt,14,1170,2,-0.27924937259714144,0.5441972587730275
wt,14,1170,3,0.3346118847135655,0.3446320303813911
wt,14,1175,2,-0.2668032522568039,0.5630081167626275
wt,14,1175,3,0.339095746772307,0.3377979719352634
wt,14,1180,2,-0.2552689773538611,0.5806221202208008
wt,14,1180,3,0.3444698152022468,0.3296994839428471
wt,14,1185,2,-0.24637582647965314,0.5943173994526147
wt,14,1185,3,0.3516021421594417,0.31910812160803936
wt,14,1190,2,-0.23990437355115052,0.604343954555769
wt,14,1190,3,0.36363525397548063,0.30164866721994343
wt,14,1195,2,-0.22861778491088877,0.6219489652841017
wt,14,1195,3,0.36782598287926366,0.29568994464047393
wt,14,1200,2,-0.23129998960760573,0.6177518862604652
wt,14,1200,3,0.37712109563185486,0.28270001135101347
wt,14,1205,2,-0.23171815727421288,0.6170982835636081
wt,14,1205,3,0.3825866815539359,0.27520857776318697
wt,14,1210,2,-0.23386727475673905,0.6137423532963349
wt,14,1210,3,0.39368375811179346,0.260335057947017
wt,14,1215,2,-0.23178215821945228,0.6169982667757343
wt,14,1215,3,0.40093613801788186,0.25085988309790813
wt,14,1220,2,-0.20972743086942072,0.6517341285634662
wt,14,1220,3,0.4060355969336075,0.24431415813503266
wt,14,1225,2,-0.20707967995518403,0.655939451443909
wt,14,1225,3,0.4135319905886698,0.23486724406787432
wt,14,1230,2,-0.21619198511187465,0.6414976592893563
wt,14,1230,3,0.4283642692012158,0.21679388012653614
wt,14,1235,2,-0.20343821182766927,0.661734854792869
wt,14,1235,3,0.4360317186635312,0.20777405126465276
wt,14,1240,2,-0.1886812350902215,0.6853559170465402
wt,14,1240,3,0.4449258664819937,0.19758761499776548
wt,14,1245,2,-0.1928426154294763,0.6786734442553815
wt,14,1245,3,0.4524271887688471,0.18922735722889544
wt,14,1250,2,-0.19541777487048573,0.6745465108123623
wt,14,1250,3,0.46007582002628017,0.18092052258427907
wt,14,1255,2,-0.1707025773042503,0.714409987678378
wt,14,1255,3,0.466496177185579,0.17411715076094245
wt,14,1260,2,-0.16802644339324857,0.7187590626656387
wt,14,1260,3,0.47190080112578375,0.16850987470253007
wt,14,1265,2,-0.17596452259315298,0.7058766018228124
wt,14,1265,3,0.48166594607685104,0.15865561244619336
wt,14,1270,2,-0.17707711884320773,0.7040753902016382
wt,14,1270,3,0.4892262347986636,0.15127059256344982
wt,14,1275,2,-0.18281888229819188,0.6947975101153823
wt,14,1275,3,0.5008252048001676,0.14035299633488207
wt,14,1280,2,-0.1859934369401574,0.6896807741461282
wt,14,1280,3,0.5084599773671018,0.13343781900111368
wt,14,1285,2,-0.16979229777277527,0.7158886296829843
wt,14,1285,3,0.5123178930855652,0.13002493325800807
wt,14,1290,2,-0.1515845766735928,0.7456083528163042
wt,14,1290,3,0.5152294045286839,0.12748533275276003
wt,14,1295,2,-0.15121663220005613,0.7462116410970802
wt,14,1295,3,0.5191990526946842,0.12407257657321355
wt,14,1300,2,-0.151189883171568,0.7462555032999694
wt,14,1300,3,0.5213448781681198,0.12225165203874351
wt,14,1305,2,-0.1464753244869072,0.7539947072778388
wt,14,1305,3,0.5271679117479321,0.11739437436743957
wt,14,1310,2,-0.14735674484797087,0.7525465457793159
wt,14,1310,3,0.5327955646481422,0.11281631951775298
wt,14,1315,2,-0.14317782892739628,0.7594175040925403
wt,14,1315,3,0.5389260360714874,0.1079584510880861
wt,14,1320,2,-0.1342404305472798,0.7741541825276103
wt,14,1320,3,0.5429826805539938,0.10481755480327637
wt,14,1325,2,-0.12769370406266956,0.7849834733396883
wt,14,1325,3,0.5463398795737643,0.1022623255401453
wt,14,1330,2,-0.12770851962947313,0.7849589343816707
wt,14,1330,3,0.5471402124172307,0.1016590540358718
wt,14,1335,2,-0.12798093603500155,0.7845077575442005
wt,14,1335,3,0.5528797114403446,0.0973987756123266
wt,14,1340,2,-0.12181708180121656,0.7947278945492436
wt,14,1340,3,0.5597778443770945,0.09243086952134315
wt,14,1345,2,-0.11551955900208814,0.8051938174753763
wt,14,1345,3,0.5698005845416729,0.08550594562444516
wt,14,1350,2,-0.11025370706952888,0.8139630395292362
wt,14,1350,3,0.5748809725389867,0.08212699027303368
wt,14,1355,2,-0.10058081725182624,0.8301110919713719
wt,14,1355,3,0.5814243233513328,0.07790353095993305
wt,14,1360,2,-0.09283403177930874,0.8430782846297246
wt,14,1360,3,0.5832503265554831,0.07675054401910096
wt,14,1365,2,-0.08327778976368025,0.8591129601497086
wt,14,1365,3,0.5853227681455009,0.07545541044932044
wt,14,1370,2,-0.09048647971450376,0.8470134910077493
wt,14,1370,3,0.5885541550910585,0.07346444617780169
wt,14,1375,2,-0.08441655781437975,0.8572000788493467
wt,14,1375,3,0.5904001088898737,0.07234257124376821
wt,14,1380,2,-0.08178583876279524,0.8616199398520004
wt,14,1380,3,0.5958169470388502,0.0691150320494757
wt,14,1385,2,-0.07737228807584735,0.8690415362031567
wt,14,1385,3,0.6014269387285989,0.06587301690421457
wt,14,1390,2,-0.06352999500572107,0.8923656472681674
wt,14,1390,3,0.6059507718092609,0.06333246339825135
wt,14,1395,2,-0.05474142727153848,0.9072072451641376
wt,14,1395,3,0.6084578583012346,0.06195261232155613
wt,14,1400,2,-0.054039873511299685,0.9083929585998192
wt,14,1400,3,0.6127781521576942,0.0596214578711094
wt,14,1405,2,-0.04955879613454682,0.9159696557707196
wt,14,1405,3,0.6154644336687354,0.05820154296823772
wt,14,1410,2,-0.048559382397056663,0.9176601914447676
wt,14,1410,3,0.6157879136140786,0.05803207816525227
wt,14,1415,2,-0.05277056841790218,0.9105385852139116
wt,14,1415,3,0.6172025865403356,0.05729478509294465
wt,14,1420,2,-0.0469028679761439,0.9204627718437165
wt,14,1420,3,0.620591717998076,0.0555536846183761
wt,14,1425,2,-0.041740626107110795,0.9292006260785237
wt,14,1425,3,0.6267085199860173,0.05250062379602228
wt,14,1430,2,-0.03609712593992939,0.9387595321785582
wt,14,1430,3,0.6291909089641862,0.051294067605612705
wt,14,1435,2,-0.03618989995121409,0.9386023426469305
wt,14,1435,3,0.6345878509835784,0.04873482335865721
wt,14,1440,2,-0.03135812376748912,0.9467909657709384
wt,14,1440,3,0.6363949423167871,0.0478972992390089
wt,14,1445,2,-0.019373037154621478,0.9671174821121387
wt,14,1445,3,0.6403460238560781,0.04609968283346904
wt,14,1450,2,-0.006334840467484558,0.9892458565956272
wt,14,1450,3,0.6416907957996736,0.04549829562173613
wt,14,1455,2,0.004187312204885709,0.9928914603389191
wt,14,1455,3,0.6453971290130893,0.043868027346491076
wt,14,1460,2,0.00989822463486361,0.9831970751232166
wt,14,1460,3,0.6486636618537981,0.04246406453202249
wt,14,1465,2,-0.006100493273957189,0.9896436736747337
wt,14,1465,3,0.6498808939524464,0.04194870614088709
wt,14,1470,2,-0.0021738161612995218,0.9963096237866733
wt,14,1470,3,0.6511765998808104,0.041404756406765775
wt,14,1475,2,-0.0037558770289277082,0.9936238700951606
wt,14,1475,3,0.652986686243403,0.04065283037851138
wt,14,1480,2,0.005751797595155793,0.9902356066518201
wt,14,1480,3,0.6530620639967325,0.040621718522129514
wt,14,1485,2,0.0054866627220196956,0.990685692269559
wt,14,1485,3,0.6557375832913596,0.039527756730834855
wt,14,1490,2,0.013684663127006814,0.9767703695828279
wt,14,1490,3,0.6575021419786905,0.03881723154176311
wt,14,1495,2,0.017710277994564188,0.9699388132012775
wt,14,1495,3,0.658697020045444,0.038341016684346196
wt,14,1500,2,0.02175535244508566,0.963075706105822
wt,14,1500,3,0.660408588957145,0.03766576429194109
wt,14,1505,2,0.02768927490366903,0.9530112448487057
wt,14,1505,3,0.6609236096254213,0.037464159182040324
wt,14,1510,2,0.028779141830834826,0.9511632415278497
wt,14,1510,3,0.6644552668508521,0.0361012874334183
wt,14,1515,2,0.027695377459411016,0.9530008967431323
wt,14,1515,3,0.6672608823580617,0.0350427981181718
wt,14,1520,2,0.04009285277456572,0.9319909500713943
wt,14,1520,3,0.6679803299779464,0.03477479398012881
wt,14,1525,2,0.04420452698738273,0.9250293621829466
wt,14,1525,3,0.6682685698980632,0.0346678113316383
wt,14,1530,2,0.04756773266834129,0.9193378379604512
wt,14,1530,3,0.6696201462918447,0.03416913584798872
wt,14,1535,2,0.0526394069674852,0.9107603246617788
wt,14,1535,3,0.6696130400255488,0.03417174497053683
wt,14,1540,2,0.06125588681256136,0.8962037691732972
wt,14,1540,3,0.6734893143266627,0.03276850638670575
wt,14,1545,2,0.06433856264244289,0.8910013880745569
wt,14,1545,3,0.674368375928706,0.032455815046174855
wt,14,1550,2,0.06601819277515975,0.8881681113366013
wt,14,1550,3,0.6748504781582872,0.0322851899909079
wt,14,1555,2,0.07687786894956299,0.869873410255195
wt,14,1555,3,0.6770167341141947,0.03152603147499955
wt,14,1560,2,0.08875910090055263,0.8499107186161868
wt,14,1560,3,0.6781424976625715,0.031136347319563377
wt,14,1565,2,0.09373454177486892,0.841569442779383
wt,14,1565,3,0.6787487381717268,0.03092786063952293
wt,14,1570,2,0.09511464175139521,0.8392577772582586
wt,14,1570,3,0.6800255056177338,0.030491891242595635
wt,14,1575,2,0.09758090044727626,0.8351290932239093
wt,14,1575,3,0.6837315064428557,0.029250172102373514
wt,14,1580,2,0.10731183572321917,0.8188689218416612
wt,14,1580,3,0.6846417897596596,0.02895054079266054
wt,14,1585,2,0.11154137795405336,0.8118172240874286
wt,14,1585,3,0.6860598273159395,0.02848795994961947
wt,14,1590,2,0.11306553578408948,0.8092785298683774
wt,14,1590,3,0.6881662108643919,0.027810189115137027
wt,14,1595,2,0.11269808345070266,0.8098904512803413
wt,14,1595,3,0.689489293981592,0.02739014512476954
wt,14,1600,2,0.11918488907136639,0.7990994658329098
wt,14,1600,3,0.6911197859775593,0.026878501485183774
wt,14,1605,2,0.12872537885541033,0.7832750541671891
wt,14,1605,3,0.6922315037475609,0.026533422841940987
wt,14,1610,2,0.1350968755373699,0.7727396089920263
wt,14,1610,3,0.6945749385928077,0.025815978923554056
wt,14,1615,2,0.14390508053076057,0.758220843736404
wt,14,1615,3,0.6965144759344818,0.025232336699807553
wt,14,1620,2,0.1482184469391155,0.7511313385803969
wt,14,1620,3,0.6968578008609592,0.025129975639383236
wt,14,1625,2,0.15073515126283693,0.7470012414138872
wt,14,1625,3,0.6985464267916289,0.024630662493184317
wt,14,1630,2,0.15300035716922372,0.7432879797310408
wt,14,1630,3,0.6990240779724588,0.024490670500947134
wt,14,1635,2,0.15341007032782006,0.7426167735962517
wt,14,1635,3,0.6987773185280504,0.024562923372428103
wt,14,1640,2,0.1562060193649217,0.7380398315310975
wt,14,1640,3,0.7004812566918268,0.024066972093477516
wt,14,1645,2,0.1578351644187965,0.7353757620526524
wt,14,1645,3,0.7021931900530919,0.023575667049774825
wt,14,1650,2,0.16921234469207214,0.7168310637213406
wt,14,1650,3,0.7037851210146098,0.023125030471984182
wt,14,1655,2,0.17637686600799812,0.7052089203953085
wt,14,1655,3,0.7045301798693968,0.022916173331548904
wt,14,1660,2,0.18346367659762738,0.6937574813358061
wt,14,1660,3,0.704863503225464,0.022823156910836463
wt,14,1665,2,0.1858201992954854,0.6899597574089689
wt,14,1665,3,0.7054142451196949,0.02267003822449618
wt,14,1670,2,0.18862782735731123,0.6854417877846949
wt,14,1670,3,0.7054169916666595,0.022669276399967114
wt,14,1675,2,0.19491107391680176,0.6753580374812749
wt,14,1675,3,0.7052422822232183,0.022717771611180774
wt,14,1680,2,0.2018053336780765,0.6643379655148098
wt,14,1680,3,0.7058959932870119,0.022536682578044476
wt,14,1685,2,0.21325525244543003,0.6461424143768745
wt,14,1685,3,0.7058265551472142,0.022555870762875897
wt,14,1690,2,0.21636350637092114,0.6412266655742216
wt,14,1690,3,0.706826499118019,0.02228063493965877
wt,14,1695,2,0.2069829540593061,0.6560932150220966
wt,14,1695,3,0.7088383418908424,0.02173390030766384
wt,14,1700,2,0.21368544308598014,0.6454614471584756
wt,14,1700,3,0.7091124292535738,0.02166013813267164
wt,14,1705,2,0.21272223444513166,0.6469864237846717
wt,14,1705,3,0.709394714164133,0.021584350484274446
wt,14,1710,2,0.21904938174281863,0.6369872805897776
wt,14,1710,3,0.7099613310239757,0.02143277795556184
wt,14,1715,2,0.22692010920016034,0.6246096860183249
wt,14,1715,3,0.7110407781414538,0.02114605582452908
wt,14,1720,2,0.23205540461304544,0.6165713068413922
wt,14,1720,3,0.7118355884480203,0.02093663868446474
wt,14,1725,2,0.2342493963307624,0.6131462143694764
wt,14,1725,3,0.7120540547785396,0.02087932887595613
wt,14,1730,2,0.2397118081534634,0.6046430733268964
wt,14,1730,3,0.7119867897652618,0.02089696280916955
wt,14,1735,2,0.2439659502630886,0.5980452601610811
wt,14,1735,3,0.7127619117771964,0.02069438236302149
wt,14,1740,2,0.24706592572639707,0.5932511762528772
wt,14,1740,3,0.712646849901198,0.020724368033096623
wt,14,1745,2,0.2517598852079814,0.5860143587364552
wt,14,1745,3,0.7136035772257906,0.020475951020893113
wt,14,1750,2,0.260970397137518,0.5718941385610966
wt,14,1750,3,0.7150684273789364,0.020099596501528347
wt,14,1755,2,0.265505258432187,0.5649817138216071
wt,14,1755,3,0.7160847448679905,0.0198413083039774
wt,14,1760,2,0.2664749809665465,0.5635070445675865
wt,14,1760,3,0.7169664624198396,0.019619094782835068
wt,14,1765,2,0.2695942602745619,0.5587718800632346
wt,14,1765,3,0.7184091857758608,0.019259217711367377
wt,14,1770,2,0.2792195359664287,0.5442421038613284
wt,14,1770,3,0.7190626952453012,0.019097718480456466
wt,14,1775,2,0.2847594452535892,0.5359364705382826
wt,14,1775,3,0.7202010379040025,0.01881864765371497
wt,14,1780,2,0.2892726672044513,0.5292015880532499
wt,14,1780,3,0.7202357041096459,0.018810193644845537
wt,14,1785,2,0.2878052110387467,0.5313882764526503
wt,14,1785,3,0.7223650627486626,0.01829593759285674
wt,14,1790,2,0.29796608279004233,0.5163100965795326
wt,14,1790,3,0.7213635528129007,0.018536579371712637
wt,14,1795,2,0.30267865858754833,0.5093673782819067
wt,14,1795,3,0.7235329796712697,0.018018057515580194
wt,14,1800,2,0.3045459958674176,0.5066253575405808
wt,14,1800,3,0.724243512741466,0.017850441790963546
wt,15,570,2,0.9759524271053981,0.02404757289460192
wt,15,575,2,0.9985784072389853,0.0014215927610147477
wt,15,580,2,0.9403404562243943,0.05965954377560563
wt,15,585,2,0.9519397212713123,0.04806027872868767
wt,15,590,2,0.9547874150073147,0.0452125849926853
wt,15,595,2,0.966741606703837,0.03325839329616301
wt,15,600,2,0.9824991771537225,0.01750082284627753
wt,15,605,2,0.8989849189636988,0.10101508103630116
wt,15,610,2,0.9266687496233945,0.07333125037660546
wt,15,615,2,0.9294336629378939,0.07056633706210613
wt,15,620,2,0.9186375350368505,0.0813624649631495
wt,15,625,2,0.9230538582224542,0.07694614177754576
wt,15,630,2,-0.03427134658714908,0.9563729096379922
wt,15,635,2,-0.2121826212876574,0.7318817720681889
wt,15,640,2,-0.23101195440434022,0.708503943911122
wt,15,645,2,-0.20318950496974691,0.7430824524810002
wt,15,650,2,-0.14692728050290887,0.8136016520027666
wt,15,655,2,-0.12961124127342125,0.835437061276814
wt,15,660,2,-0.06783963799282286,0.913690189612075
wt,15,665,2,0.0024803584721401492,0.9968419127463445
wt,15,670,2,0.05377394662011914,0.931565896025041
wt,15,675,2,0.035070839419136246,0.9553555757882961
wt,15,680,2,0.08015568931590605,0.898051997537709
wt,15,685,2,0.05164526947135272,0.9342724437770922
wt,15,690,2,0.03537087036131857,0.9549738015471598
wt,15,695,2,0.09238500519266003,0.8825392988847808
wt,15,700,2,0.14874904765941546,0.8113075945278537
wt,15,700,3,0.02043904595915518,0.9795609540408448
wt,15,705,2,0.22271728559183193,0.7187896445529484
wt,15,705,3,-0.0015221187297612417,0.9984778812702387
wt,15,710,2,0.3049708752626908,0.6178050510281049
wt,15,710,3,0.10211230994428203,0.897887690055718
wt,15,715,2,0.3682254205364767,0.5419824809827783
wt,15,715,3,0.06099080569211923,0.9390091943078808
wt,15,720,2,0.40732442917649175,0.4960993959254305
wt,15,720,3,0.032907460398110024,0.9670925396018899
wt,15,725,2,0.28403544764240374,0.6432781356839011
wt,15,725,3,0.028022438899860672,0.9719775611001393
wt,15,730,2,0.4718003883002163,0.42238179876526416
wt,15,730,3,0.02247995698255084,0.9775200430174491
wt,15,735,2,0.17345699337712261,0.7802602253455243
wt,15,735,3,0.04877459427192154,0.9512254057280785
wt,15,740,2,-0.12553020388828276,0.8405907405950094
wt,15,740,3,3.8849637408495345e-4,0.999611503625915
wt,15,745,2,-0.5797978557769912,0.22775724990564236
wt,15,745,3,0.062180662771837605,0.9378193372281625
wt,15,750,2,-0.5083518153292048,0.30315681365044733
wt,15,750,3,0.10699105536157251,0.8930089446384275
wt,15,755,2,-0.3983848581517243,0.4340366418320448
wt,15,755,3,0.27261578376669926,0.7273842162333006
wt,15,760,2,-0.438069101874522,0.384930071495626
wt,15,760,3,0.2716352818495174,0.7283647181504826
wt,15,765,2,-0.6029964034037093,0.20513154677396497
wt,15,765,3,0.22922098143739192,0.770779018562608
wt,15,770,2,-0.4429393210654873,0.3790423120779733
wt,15,770,3,0.5365142815924796,0.3512457250738983
wt,15,775,2,-0.3973153691698313,0.43538694951723617
wt,15,775,3,0.5816337525497602,0.3036232085491631
wt,15,780,2,-0.4953952258406964,0.3176962250683211
wt,15,780,3,0.5757453047010225,0.30973768144480385
wt,15,785,2,-0.43171849768754794,0.3926542861760078
