condition,weight,time,cor,pval
wt,12,875,0.16597490173974555,0.5389967858175035
wt,12,880,0.17321478625014577,0.5211758027160054
wt,12,885,0.18707286037012233,0.48783582732259956
wt,12,890,0.20565838896217284,0.4447912789796208
wt,12,895,0.22167674289332356,0.4093035325975136
wt,12,900,0.24129902036395137,0.36795580543500184
wt,12,905,0.26289886653409533,0.3252420217798322
wt,12,910,0.2767190079874016,0.29949022085200994
wt,12,915,0.28294570771338484,0.28829501543164726
wt,12,920,0.2979549189194315,0.26235599086670075
wt,12,925,0.3012232726164027,0.25690421323058155
wt,12,930,0.313049137460909,0.23776597515327413
wt,12,935,-0.03445457409834444,0.8955560286387152
wt,12,940,-0.03503902858439416,0.8937936747410844
wt,12,945,-0.017575306505624687,0.9466216575385522
wt,12,950,-0.01604710155994564,0.951257577411184
wt,12,955,0.006782314735736627,0.9793895516543295
wt,12,960,0.024841908342910054,0.9246024474498096
wt,12,965,0.034092449408517016,0.8966482054134151
wt,12,970,0.052981058104981604,0.839957134980861
wt,12,975,0.05939271612231171,0.8208679305807736
wt,12,980,0.057751254855403014,0.8257463782663667
wt,12,985,0.07236789136860682,0.7825369942165386
wt,12,990,0.08416341269388829,0.7480945271861945
wt,12,995,0.09901687192827203,0.7053626170343434
wt,12,1e3,0.11186313131950182,0.6690602207094157
wt,12,1005,0.1217169574768005,0.6416716904831858
wt,12,1010,0.13494746031715024,0.6055791979209788
wt,12,1015,0.14526557047095615,0.5780135260676036
wt,12,1020,0.16018208832605016,0.5391307347802246
wt,12,1025,0.16942679740890024,0.515639844674695
wt,12,1030,0.17756900002175716,0.4953534482709304
wt,12,1035,0.19015923351215905,0.46475629838802857
wt,12,1040,0.20454728359012736,0.43098245392421186
wt,12,1045,0.21710918813185345,0.4025744441179959
wt,12,1050,0.22704304043983323,0.38084293670330294
wt,12,1055,0.23757983766533983,0.3585155860830894
wt,12,1060,0.2476352104648715,0.33791401467934945
wt,12,1065,0.25839654441224136,0.31663981037225614
wt,12,1070,0.26373623694539444,0.3063833019389523
wt,12,1075,0.2715569117077809,0.29172216858834454
wt,12,1080,0.2806905512609966,0.2751447844241946
wt,12,1085,0.2897675027179952,0.25925380867615494
wt,12,1090,0.29981358598790747,0.24234490406508802
wt,12,1095,0.3076590079711016,0.22963524788619097
wt,12,1100,0.3170098972364011,0.2150520863757785
wt,12,1105,0.3268289905229145,0.20039688211274595
wt,12,1110,0.3334334380090629,0.19091617512476963
wt,12,1115,0.34214754096660893,0.17886646111298024
wt,12,1120,0.34521934551281974,0.17474249894092195
wt,12,1125,0.35129453389053267,0.16677473109411667
wt,12,1130,0.36258575132601184,0.15262354083915775
wt,12,1135,0.3693267155361839,0.14457721535959464
wt,12,1140,0.3700278892271341,0.14375732396612145
wt,12,1145,0.3735460830498279,0.1396916403921889
wt,12,1150,0.38299376179094224,0.1291675778416844
wt,12,1155,0.3890285105371893,0.1227414673420203
wt,12,1160,0.39078068181521436,0.12091833579552738
wt,12,1165,0.39714190747698686,0.11445901151376348
wt,12,1170,0.39785056770448685,0.11375479101823094
wt,12,1175,0.4039084558375513,0.10785912845311596
wt,12,1180,0.406111266589942,0.10577002010515042
wt,12,1185,0.4076603798305922,0.10431818171094355
wt,12,1190,0.4158594415021647,0.09686929834737128
wt,12,1195,0.4234696390765434,0.09030342444164244
wt,12,1200,0.43005585400852797,0.08488507691735295
wt,12,1205,0.43474782152706587,0.08117138776264851
wt,12,1210,0.43977881691593235,0.07732202654412894
wt,12,1215,0.4455375020263371,0.07308124925310037
wt,12,1220,0.44978422066378976,0.07006485692965449
wt,12,1225,0.4527915566306504,0.06798478986605223
wt,12,1230,0.4568693601795042,0.0652373759191612
wt,12,1235,0.4621341232601915,0.06181253312483489
wt,12,1240,0.4646689744898665,0.06021189507184302
wt,12,1245,0.4695457049529941,0.05721923814918846
wt,12,1250,0.474508358945364,0.054288942734353154
wt,12,1255,0.47968954926231994,0.05135068550226297
wt,12,1260,0.48417412334791576,0.04890507836051346
wt,12,1265,0.4901548167618406,0.04578099761167015
wt,12,1270,0.4921417622451379,0.044777144272536165
wt,12,1275,0.49705920115845914,0.04236418121657512
wt,12,1280,0.4980438016149007,0.041893106074536446
wt,12,1285,0.503298146569821,0.03944593401156835
wt,12,1290,0.5087510720667229,0.03702266557873018
wt,12,1295,0.5119139455387466,0.03567005206026613
wt,12,1300,0.5145024761731298,0.03459139116206082
wt,12,1305,0.5179871910672149,0.03317885725257054
wt,12,1310,0.5222217393915302,0.03152229174491806
wt,12,1315,0.5257576796930855,0.030188279007984896
wt,12,1320,0.5284899243308989,0.02918753895746622
wt,12,1325,0.5304130742017247,0.02849860029592107
wt,12,1330,0.5337406782819507,0.027336203226304322
wt,12,1335,0.5370894944260444,0.026203678663438777
wt,12,1340,0.5400444242451566,0.02523479161386292
wt,12,1345,0.5438267999209807,0.02403532692988431
wt,12,1350,0.5476928841295204,0.02285549130895063
wt,12,1355,0.5507670966330624,0.02194984311900662
wt,12,1360,0.5535631574014905,0.02115061195572474
wt,12,1365,0.554313424022718,0.020940061697028257
wt,12,1370,0.5565333081442723,0.020326640503595762
wt,12,1375,0.5586927557994286,0.01974345851177555
wt,12,1380,0.5606959142011381,0.019214242360952483
wt,12,1385,0.5621334134501713,0.01884134986887243
wt,12,1390,0.5662190425114447,0.017812354506488978
wt,12,1395,0.5676248294256291,0.017468667415561308
wt,12,1400,0.5660148463737132,0.017862713851874438
wt,12,1405,0.5699898430088266,0.016902218112158706
wt,12,1410,0.573167740945506,0.016163881645629496
wt,12,1415,0.5721331281826317,0.016401419472854464
wt,12,1420,0.5724587247820189,0.01632637171912312
wt,12,1425,0.5764724984055087,0.015423197318431099
wt,12,1430,0.5798995336581383,0.01468358404348856
wt,12,1435,0.5821244814197503,0.014218566280099224
wt,12,1440,0.5829815545210151,0.014042567674714013
wt,12,1445,0.5855097052507837,0.013533410120827611
wt,12,1450,0.5867598492896072,0.013287084752352983
wt,12,1455,0.5874380099279883,0.01315495178118864
wt,12,1460,0.58991652881907,0.012680845997226903
wt,12,1465,0.5923802521121317,0.012223071010380967
wt,12,1470,0.5942026744166184,0.011892953799393549
wt,12,1475,0.5963219504036119,0.011517992948623271
wt,12,1480,0.5962150887349014,0.011536672455905311
wt,12,1485,0.5976537263438677,0.01128720363605976
wt,12,1490,0.6003749754161767,0.010827039435512918
wt,12,1495,0.6020323300961534,0.010554167503188557
wt,12,1500,0.6037567715684811,0.01027608271004331
wt,12,1505,0.6024184681970592,0.01049138479819241
wt,12,1510,0.6037109986269891,0.010283387986996734
wt,12,1515,0.6026447484370114,0.010454731815235372
wt,12,1520,0.6035621830310851,0.010307167234353952
wt,12,1525,0.6063327925532555,0.00987155998488181
wt,12,1530,0.6075374397609579,0.009686793836198426
wt,12,1535,0.6061231391698589,0.00990400089920821
wt,12,1540,0.6075942144951203,0.009678154324542379
wt,12,1545,0.6102975713195662,0.009273829851612108
wt,12,1550,0.6118318649979009,0.009050419484488648
wt,12,1555,0.6115578453118565,0.009090001551800259
wt,12,1560,0.6137531314953011,0.008776739603135707
wt,12,1565,0.6136831527003738,0.008786590532573087
wt,12,1570,0.6164981046088543,0.008397230991713337
wt,12,1575,0.6168657172610724,0.00834741843472356
wt,12,1580,0.6186144664234202,0.008113682339830546
wt,12,1585,0.6199932223229251,0.007933115143886749
wt,12,1590,0.6202444823641354,0.007900558370074763
wt,12,1595,0.6214580113760035,0.007744818640166341
wt,12,1600,0.6237426341412897,0.007458292482970733
wt,12,1605,0.6233495802167575,0.007506972643420871
wt,12,1610,0.6237958231011203,0.007451724450109798
wt,12,1615,0.6262719238184418,0.0071510549535596405
wt,12,1620,0.6283927783386594,0.0069013305076072885
wt,12,1625,0.6313428299058912,0.00656565965107892
wt,12,1630,0.6332555653495108,0.006355121889084636
wt,12,1635,0.6337417710800507,0.006302479369138019
wt,12,1640,0.634784574790315,0.006190755090869319
wt,12,1645,0.6375154565247574,0.005905705518356053
wt,12,1650,0.6391561733870443,0.005739594581584176
wt,12,1655,0.6387468534970235,0.005780678484567303
wt,12,1660,0.6401111879890599,0.005644652913207131
wt,12,1665,0.6413948463252853,0.005519037530562591
wt,12,1670,0.6419935072898465,0.005461229990188684
wt,12,1675,0.6429382331905844,0.0053709999612140905
wt,12,1680,0.6445058099030028,0.0052239377550912965
wt,12,1685,0.6453681278081982,0.005144435783802964
wt,12,1690,0.6457638688386426,0.005108278671546695
wt,12,1695,0.6469895813647127,0.0049975905594656115
wt,12,1700,0.6475381653469522,0.004948682323211622
wt,12,1705,0.6491948759715852,0.004803322885746093
wt,12,1710,0.6513932868284313,0.004615782993374658
wt,12,1715,0.6511433514509215,0.004636800903673713
wt,12,1720,0.652953657392897,0.004486301738391179
wt,12,1725,0.6538648664297023,0.004412058684572985
wt,12,1730,0.6560217967560694,0.004240275397987171
wt,12,1735,0.6566444323373902,0.004191708226860031
wt,12,1740,0.6567193490132904,0.004185895040568886
wt,12,1745,0.6576496138662693,0.0041142533730096674
wt,12,1750,0.6590279855535105,0.004009932074827509
wt,12,1755,0.659189466348493,0.003997852170332921
wt,12,1760,0.661237637749681,0.0038471785399524336
wt,12,1765,0.6624058633166762,0.003763323429542326
wt,12,1770,0.6623048523938316,0.003770514861902367
wt,12,1775,0.6624512079297749,0.0037600987606921186
wt,12,1780,0.6621072362556191,0.003784616321579779
wt,12,1785,0.6624106033073963,0.003762986241470279
wt,12,1790,0.6639500961357211,0.0036547613819463425
wt,12,1795,0.6634166192165524,0.0036919742406589635
wt,12,1800,0.6635237836650016,0.0036844743637574535
wt,13,505,0.9544694743129009,0.045530525687099144
wt,13,510,0.9022116111466785,0.0977883888533215
wt,13,515,0.9524335820664515,0.04756641793354853
wt,13,520,0.9252336113343227,0.0747663886656773
wt,13,525,0.9337136077957847,0.06628639220421527
wt,13,530,0.9087252292190126,0.09127477078098742
wt,13,535,0.9456022627593611,0.0543977372406389
wt,13,540,0.9556701728491442,0.04432982715085575
wt,13,545,0.9585171104016208,0.041482889598379175
wt,13,550,0.9630779369617766,0.03692206303822341
wt,13,555,0.9624527319678097,0.03754726803219033
wt,13,560,0.969541434057476,0.030458565942524028
wt,13,565,-0.10876931231953847,0.8617841694905755
wt,13,570,0.10756932828906253,0.8392683585416674
wt,13,575,0.22035625985757562,0.6748155165858635
wt,13,580,-0.04840262475362785,0.9179253738003235
wt,13,585,0.046816371588220995,0.9206091292830392
wt,13,590,0.017052728281834757,0.9680323325025058
wt,13,595,-0.016243808192812296,0.9695482168549017
wt,13,600,0.08083945907025497,0.8490850787701305
wt,13,605,-0.12440266598165678,0.7691404012266922
wt,13,610,-0.15675898089897417,0.710856535803176
wt,13,615,-0.36322606484513126,0.33664299265439673
wt,13,620,-0.38011081587723833,0.3129235611677534
wt,13,625,-0.3217276250347289,0.3985158781417154
wt,13,630,-0.24978306354936594,0.516865695845973
wt,13,635,-0.19441524271630586,0.616204272025831
wt,13,640,-0.11535066629301734,0.7675995842591741
wt,13,645,-0.07004752657236095,0.8578825448192404
wt,13,650,-0.04464370055078226,0.9092035176335471
wt,13,655,-0.004565733503453154,0.9906989256601428
wt,13,660,0.15293481474759357,0.6731705870537034
wt,13,665,0.20210434803515523,0.5755167010662161
wt,13,670,0.21875181727999793,0.5437287389046096
wt,13,675,0.2837179383642664,0.39784084595715985
wt,13,680,0.31733112099838934,0.34166222257890116
wt,13,685,0.22807600521101118,0.47587077995579985
wt,13,690,0.22570104702959187,0.4806016919076317
wt,13,695,0.23429578687694125,0.46358361449665664
wt,13,700,0.21358723082791586,0.5050624183794965
wt,13,705,0.2204711140824004,0.49109502724768705
wt,13,710,0.24039158123112067,0.451687528334872
wt,13,715,0.25361561972808766,0.42638926742420014
wt,13,720,0.28647652091412157,0.3666650140692127
wt,13,725,0.2868846652195754,0.3659522702251563
wt,13,730,0.29067014275891134,0.35937638739607025
wt,13,735,-0.041148170495731794,0.8938236901150076
wt,13,740,-0.05279409954335121,0.8639962956648345
wt,13,745,-0.045544276352427145,0.8825473246537411
wt,13,750,-0.024873548407892316,0.9357143090386209
wt,13,755,0.033233131296889956,0.9141714922442171
wt,13,760,0.048246207369017614,0.8756266248947865
wt,13,765,0.04872770054989539,0.8743941739432052
wt,13,770,0.07308543765182221,0.8124416848167626
wt,13,775,0.10747306233289945,0.7267369037059156
wt,13,780,-0.16714460231987321,0.5679097820226027
wt,13,785,-0.2479237301539931,0.3729673898313054
wt,13,790,-0.21432169469391843,0.44306253134605644
wt,13,795,-0.20123247513796036,0.4720392167383378
wt,13,800,-0.11025405744341843,0.6843862125622826
wt,13,805,-0.09715550980138159,0.7203834335135999
wt,13,810,-0.08379203532872065,0.7576845304083908
wt,13,815,-0.0789846900845969,0.771231363512506
wt,13,820,-0.077101262925336,0.7765559267142416
wt,13,825,-0.053694707395754084,0.8434380495985698
wt,13,830,-0.041912645772415276,0.877516956389015
wt,13,835,-0.023487395756286025,0.9311963925289121
wt,13,840,-0.01778721442650592,0.9478699008339306
wt,13,845,0.008460072448457305,0.9751933972145459
wt,13,850,0.03426358346152342,0.8997535415269022
wt,13,855,0.048465102520092646,0.8585357469322219
wt,13,860,0.0612050884168056,0.8218461460973454
wt,13,865,0.08737113746682343,0.7476413454994284
wt,13,870,0.09606625370544597,0.7234030346182386
wt,13,875,0.1022766048759732,0.7062393939179424
wt,13,880,0.10069244394784017,0.7106053357790676
wt,13,885,0.09627408774500429,0.7228265868708568
wt,13,890,0.11054866582893595,0.6835835277717146
wt,13,895,0.12237613854579749,0.6516287651324708
wt,13,900,0.13258229767918975,0.6245015963374272
wt,13,905,0.1463290008615103,0.5886717878942549
wt,13,910,0.15807622364355503,0.5587427499317186
wt,13,915,0.16830807813717094,0.5332241986958608
wt,13,920,0.18190063934667006,0.500158245055646
wt,13,925,0.19061556968183496,0.4794804815873205
wt,13,930,0.2013700562113533,0.4545482945726359
wt,13,935,0.22391584080173377,0.4044655781486506
wt,13,940,0.2304558914058015,0.39051010946681697
wt,13,945,0.23280984687912562,0.385551574702538
wt,13,950,0.23126342032304165,0.3888052123805168
wt,13,955,0.23660130713790345,0.37763727931201385
wt,13,960,0.24975708193338575,0.3508753300544297
wt,13,965,0.2721822257892432,0.30780675440038513
wt,13,970,0.27815247203311516,0.29689044842238277
wt,13,975,-0.043872143802916985,0.8672200600239408
wt,13,980,-0.04234588783960988,0.8718028364547783
wt,13,985,-0.024962237451740196,0.9242382202201327
wt,13,990,-0.0301497540123392,0.9085504344103572
wt,13,995,-0.018913833297815878,0.9425624652231651
wt,13,1e3,0.002780744142797148,0.9915490304254955
wt,13,1005,0.01080874468883988,0.9671588681625143
wt,13,1010,0.021651135293788808,0.9342656347798057
wt,13,1015,0.03549533234146119,0.89241807043446
wt,13,1020,0.04019660013775441,0.8782628563473781
wt,13,1025,0.04017173153805186,0.8783376460973435
wt,13,1030,0.04910981490356722,0.8515245073883606
wt,13,1035,0.05654197192648521,0.8293442559591996
wt,13,1040,0.06643834304832469,0.8000006949904711
wt,13,1045,0.07696731831295159,0.7690576327297955
wt,13,1050,0.09031644543593888,0.7303007983802317
wt,13,1055,0.10242212978535074,0.6956772233266972
wt,13,1060,0.11277773561860743,0.6665007760161781
wt,13,1065,0.11706159497950461,0.6545593829652607
wt,13,1070,0.12863268753806884,0.622704644274573
wt,13,1075,0.1410907990867596,0.5891030050563315
wt,13,1080,0.14763293076875927,0.5717644860139296
wt,13,1085,0.15557045622609114,0.5510253700241121
wt,13,1090,0.1659831282795166,0.5243342532557638
wt,13,1095,0.16400412814585968,0.5293609728343956
wt,13,1100,0.17163864284089814,0.5100910957479369
wt,13,1105,0.17772996551945447,0.49495629314051826
wt,13,1110,0.18079690643718657,0.48741836942047245
wt,13,1115,0.18803635653237658,0.46984827403690776
wt,13,1120,0.19597507418287768,0.45094847006307825
wt,13,1125,0.19682715802664927,0.44894312142115644
wt,13,1130,0.19950061773455846,0.4426807703987864
wt,13,1135,0.20715105316305374,0.4250103361065106
wt,13,1140,0.2164194622640255,0.4041075504544581
wt,13,1145,0.22508880997854847,0.3850661577820511
wt,13,1150,0.22737657159594582,0.38012470940536447
wt,13,1155,0.23271707385399198,0.3687263882386723
wt,13,1160,0.24338669447687986,0.34653370967529573
wt,13,1165,0.2536611235366229,0.3259021822834308
wt,13,1170,0.26312322108509295,0.3075506457458717
wt,13,1175,0.2712675881420487,0.29225689330246485
wt,13,1180,0.2761971844282629,0.283226636189782
wt,13,1185,0.28189740833589394,0.27299839239196044
wt,13,1190,0.2849106868126142,0.26768419879887667
wt,13,1195,0.2915515669277779,0.2561989222536367
wt,13,1200,0.2999811843521572,0.24206885736275685
wt,13,1205,0.30830511696962043,0.22860786341081885
wt,13,1210,0.3143532362170488,0.21913291178061575
wt,13,1215,0.3165755537062845,0.2157158913532911
wt,13,1220,0.3267392092141412,0.20052784365024548
wt,13,1225,0.3366063240830048,0.1864684814506046
wt,13,1230,0.3453467236561309,0.1745728758823249
wt,13,1235,0.3484951970074005,0.17041515612983177
wt,13,1240,0.3523698374278218,0.16539036607781782
wt,13,1245,0.357724313030625,0.15861223672568314
wt,13,1250,0.36551761484019024,0.14908731225076657
wt,13,1255,0.37082616894627185,0.1428277778407304
wt,13,1260,0.3734020337876267,0.13985653281481203
wt,13,1265,0.38234270040801,0.12987456707070888
wt,13,1270,0.3842313977235614,0.12783101365951335
wt,13,1275,0.3903527410801234,0.12136184584985803
wt,13,1280,0.3947638115892608,0.11684464707133232
wt,13,1285,0.3970608450057165,0.11453976141666711
wt,13,1290,0.3982910663681235,0.11331859455397995
wt,13,1295,0.4021966973637335,0.10950259694441217
wt,13,1300,0.40765438971512363,0.10432376824688185
wt,13,1305,0.41528746213577744,0.09737621727705138
wt,13,1310,0.4169468798401595,0.09591076620075199
wt,13,1315,0.42102046538094096,0.0923804528337387
wt,13,1320,0.4240506850833904,0.0898156442079529
wt,13,1325,0.43054116227498185,0.08449535767511934
wt,13,1330,0.43671492910650545,0.07965008106300725
wt,13,1335,0.4379253143786965,0.07872437334794856
wt,13,1340,0.44260592388203734,0.07521826396817805
wt,13,1345,0.44576085962918177,0.07292027256025428
wt,13,1350,0.4463737277231883,0.07247990449794661
wt,13,1355,0.4510931960032818,0.06915381992297899
wt,13,1360,0.45407170169989264,0.0671132905779218
wt,13,1365,0.45747983171620155,0.06483323313855908
wt,13,1370,0.4606253943079835,0.06278005941941867
wt,13,1375,0.4627441302037125,0.06142449607017696
wt,13,1380,0.4667750724201692,0.058905553251128666
wt,13,1385,0.47202355670718893,0.0557417908027839
wt,13,1390,0.47553423161554537,0.053697439939043586
wt,13,1395,0.47825428658349417,0.0521524050822665
wt,13,1400,0.47922608388346427,0.0516085553628516
wt,13,1405,0.48267094964855145,0.0497148558827149
wt,13,1410,0.4861932775214011,0.04783297596420853
wt,13,1415,0.4881022091674201,0.04683574122033629
wt,13,1420,0.49011284986022724,0.04580238162639004
wt,13,1425,0.4922229406631029,0.0447364871768438
wt,13,1430,0.49386778715370244,0.04391867428852303
wt,13,1435,0.4963006185269715,0.042729844969231615
wt,13,1440,0.496929105611528,0.04242672305166626
wt,13,1445,0.5001778234460491,0.04088572107910962
wt,13,1450,0.5024660295959114,0.03982606724396957
wt,13,1455,0.5038780237324161,0.03918266420806481
wt,13,1460,0.5068738619336804,0.03784372658569907
wt,13,1465,0.510256450051941,0.03637409890723377
wt,13,1470,0.5129626062349836,0.03523001828523218
wt,13,1475,0.5139816630723568,0.034806388848986465
wt,13,1480,0.5154981597281676,0.034183187199336496
wt,13,1485,0.5206964161244574,0.032111519019393554
wt,13,1490,0.5207112597989701,0.032105744576866005
wt,13,1495,0.5218350743264196,0.031670867983211164
wt,13,1500,0.5232531887708656,0.031128571963874124
wt,13,1505,0.526655310830015,0.029856638833429712
wt,13,1510,0.5289821135317953,0.029010012138704248
wt,13,1515,0.5283351883604855,0.029243522772067838
wt,13,1520,0.5296595989764948,0.028767012054781365
wt,13,1525,0.5300817469464444,0.02861639085922634
wt,13,1530,0.5309755827661268,0.02829947792368425
wt,13,1535,0.5328199443220337,0.027654104897832495
wt,13,1540,0.5347186987709835,0.027001618579126502
wt,13,1545,0.5350189681880514,0.026899532249596333
wt,13,1550,0.5360247152063371,0.026559765328099227
wt,13,1555,0.5366446793378213,0.026351983471604327
wt,13,1560,0.5384037143279146,0.02576927390581001
wt,13,1565,0.5407135879178853,0.0250192832742599
wt,13,1570,0.5448022403452596,0.023733289454846172
wt,13,1575,0.5480512218536814,0.02274845721176191
wt,13,1580,0.5505646443448791,0.022008611693302167
wt,13,1585,0.5493748335084873,0.022356471773829246
wt,13,1590,0.5483545791931471,0.022658150307676896
wt,13,1595,0.5529909250063193,0.021312305405184667
wt,13,1600,0.5548863018667607,0.020780395288361866
wt,13,1605,0.5563700561288022,0.02037126867974432
wt,13,1610,0.5561639631048408,0.020427717390189865
wt,13,1615,0.5584540337997524,0.019807277919105973
wt,13,1620,0.559057642645786,0.019646220846571704
wt,13,1625,0.5617992845146582,0.018927514988153142
wt,13,1630,0.5635595570503981,0.018477019117937605
wt,13,1635,0.5651590104353978,0.018074996660072052
wt,13,1640,0.5654947020333498,0.017991497057751736
wt,13,1645,0.5693390146291147,0.01705664086990082
wt,13,1650,0.570984538229011,0.0166683275633583
wt,13,1655,0.5722675165034351,0.016370411133458492
wt,13,1660,0.5737414040570512,0.01603334364370059
wt,13,1665,0.5764070530463125,0.015437601322818462
wt,13,1670,0.5778796336136381,0.015116047639261061
wt,13,1675,0.5791578614588541,0.014841229296631479
wt,13,1680,0.5809260697391998,0.01446757013729114
wt,13,1685,0.5824389575274133,0.014153788210555749
wt,13,1690,0.5812373982840527,0.014402554862241533
wt,13,1695,0.5823121561157981,0.014179879616837211
wt,13,1700,0.5831280773133383,0.01401265226508091
wt,13,1705,0.5837560902487894,0.013885000662966912
wt,13,1710,0.5867512171710603,0.013288773369229016
wt,13,1715,0.5884751842226829,0.012954879583019727
wt,13,1720,0.5897588631214855,0.012710596582612957
wt,13,1725,0.5896900334480836,0.012723601637654479
wt,13,1730,0.5904161253417167,0.012586938801756428
wt,13,1735,0.5897031034368863,0.01272113131314351
wt,13,1740,0.590756357567058,0.012523302315867452
wt,13,1745,0.5919524063335878,0.012301613597157215
wt,13,1750,0.5930957399111704,0.012092611885650027
wt,13,1755,0.5920064747401499,0.012291665887050553
wt,13,1760,0.5938375283311746,0.011958524342981655
wt,13,1765,0.5959651653046658,0.011580453094554194
wt,13,1770,0.5974265182566796,0.011326315637363958
wt,13,1775,0.5978476400283445,0.011253907837313424
wt,13,1780,0.5987947306633126,0.011092406768681777
wt,13,1785,0.6001460668960575,0.010865164018876505
wt,13,1790,0.6013718160074508,0.010662253468596918
wt,13,1795,0.6014545132423192,0.010648672991514264
wt,13,1800,0.6028439799253228,0.010422544559073786
wt,14,570,0.9412036668116591,0.058796333188340856
wt,14,575,0.9129968094025428,0.08700319059745715
wt,14,580,0.9359723750450122,0.06402762495498777
wt,14,585,0.8703880375650996,0.12961196243490034
wt,14,590,0.939638336071028,0.060361663928972
wt,14,595,0.9741099215651949,0.025890078434805047
wt,14,600,0.9671869832618512,0.03281301673814885
wt,14,605,0.9572627207877695,0.04273727921223049
wt,14,610,0.8561479738785924,0.14385202612140754
wt,14,615,0.6485230374676085,0.35147696253239147
wt,14,620,0.8351034772242911,0.1648965227757089
wt,14,625,0.904993055075984,0.09500694492401597
wt,14,630,-0.19447961740435976,0.7119584092091307
wt,14,635,-0.28095622598439157,0.5896544976709643
wt,14,640,-0.6026733688732571,0.15206230445859767
wt,14,645,-0.5607416907085269,0.19036505720576666
wt,14,650,-0.6909852222049172,0.05772936135121348
wt,14,655,-0.6837868844794992,0.061485008021050246
wt,14,660,-0.6007315225175054,0.1152789612473667
wt,14,665,-0.5870925421998845,0.12599301909262003
wt,14,670,-0.5095776410489956,0.1970590953512359
wt,14,675,-0.4479177039439338,0.265725438565139
wt,14,680,-0.37823329350845863,0.3555474576034992
wt,14,685,-0.35235099916912255,0.3523730608264418
wt,14,690,-0.41093826291960395,0.27188304371458644
wt,14,695,-0.4265437058666505,0.25225040980005115
wt,14,700,-0.4011561860158224,0.2845840024827997
wt,14,705,-0.4204836588266039,0.25978190714853094
wt,14,710,-0.40289151532883216,0.2823088525237297
wt,14,715,-0.3983853392955808,0.2882363947011939
wt,14,720,-0.3470225913689994,0.3602076239113558
wt,14,725,0.06407447177730614,0.8604111209997565
wt,14,730,0.10675179077879224,0.7691234868973098
wt,14,735,0.09379187529844342,0.7966256272420456
wt,14,740,0.12077470489472404,0.7396254063198011
wt,14,745,-0.024130598047217223,0.9438570625382263
wt,14,750,0.0134162991257968,0.9687706041066104
wt,14,755,0.017759583215082465,0.9586671817059993
wt,14,760,0.038415841620645826,0.9107136966460131
wt,14,765,0.05028376468583747,0.8832735536364791
wt,14,770,0.05945552017277684,0.8543711200467323
wt,14,775,0.07598752707670214,0.8144316649888214
wt,14,780,0.08305800651561693,0.7974679146755452
wt,14,785,0.08846304375977536,0.7845536027206292
wt,14,790,0.09490223674608884,0.7692334760835684
wt,14,795,0.116002931706333,0.7195844765046568
wt,14,800,0.10994161614358725,0.7337537854863605
wt,14,805,-0.1938884169576852,0.525621541007135
wt,14,810,-0.1774591097613012,0.5619127142269358
wt,14,815,-0.15201505606552174,0.6200572085460515
wt,14,820,-0.11881994006262626,0.6990384487929466
wt,14,825,-0.10879513270196904,0.723493154258499
wt,14,830,-0.0963368169660653,0.754222071310269
wt,14,835,-0.0760450173897933,0.8049752738516757
wt,14,840,-0.049145640119627784,0.8733246089609835
wt,14,845,-0.03732136447541912,0.9036548075279586
wt,14,850,-0.3290486948151415,0.2310918620532061
wt,14,855,-0.32467907380313443,0.23771590527422834
wt,14,860,-0.3123925683529423,0.2569662862797437
wt,14,865,-0.22284495216507227,0.40677561419531594
wt,14,870,-0.20922929149126634,0.4367483599794544
wt,14,875,-0.19953063671264823,0.4587659739362496
wt,14,880,-0.18549303672978384,0.491584123089281
wt,14,885,-0.1726921125380563,0.5224532717440105
wt,14,890,-0.15571645800710948,0.564701783762975
wt,14,895,-0.1428721374342942,0.597602230836348
wt,14,900,-0.13031854294316414,0.6304810935751548
wt,14,905,-0.11456282210867252,0.6726785761990008
wt,14,910,-0.10045393820692045,0.7112633916208946
wt,14,915,-0.08792786236574535,0.7460825109179476
wt,14,920,-0.08006333287969082,0.7681862645712321
wt,14,925,-0.06378364289846185,0.8144597358009718
wt,14,930,-0.05062231564281401,0.8523020811003164
wt,14,935,-0.03664640625041691,0.8928181937416045
wt,14,940,-0.021215642628113963,0.9378386124871152
wt,14,945,-0.007377586592596938,0.9783667177668539
wt,14,950,0.008456928829989151,0.9752026122872832
wt,14,955,0.028358272456084962,0.9169696410729813
wt,14,960,0.053529868080127996,0.8439131831414761
wt,14,965,0.0632131604544537,0.8160926741117727
wt,14,970,0.07893644413999427,0.7713676393849191
wt,14,975,0.09484830430736044,0.7267839281703947
wt,14,980,0.10243040656978472,0.705815971498458
wt,14,985,0.10669594883046545,0.694105371784258
wt,14,990,0.11538640603989946,0.6704486660917602
wt,14,995,0.13067685133227827,0.6295332103446394
wt,14,1e3,0.13757658195021408,0.6113874806333417
wt,14,1005,0.1528558404500715,0.5719617627802986
wt,14,1010,0.1656910398382835,0.5397009899862566
wt,14,1015,0.177608184930054,0.5104946946861694
wt,14,1020,0.18786432422236674,0.48596316227781466
wt,14,1025,0.19846519629207798,0.4612178405423296
wt,14,1030,0.21032662684596182,0.4342918222429548
wt,14,1035,0.22250268110179494,0.40751540511869233
wt,14,1040,0.23241504563163232,0.38638081743734887
wt,14,1045,0.23828305418917653,0.37415549427024564
wt,14,1050,0.2478637228076894,0.35465944681321604
