strain,time,Proteins,area_mean,area_sd,peps_per_tech_rep,org,org_area,ecoli_area,area_norm,b_rep
11-46,5min,YP_003043317.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043318.1,4803690.5234375,637426.347002179,3,ecoli,76061365059.3539,76061365059.3539,6.31554603271842e-05,3
11-46,5min,YP_003043320.1,6811472.109375,7441.92322151091,1,ecoli,76061365059.3539,76061365059.3539,8.95523253370449e-05,3
11-46,5min,YP_003043321.1,7367439.640625,4154802.04326405,3,ecoli,76061365059.3539,76061365059.3539,9.68617856762875e-05,3
11-46,5min,YP_003043322.1,6858501.84960938,2655027.36706798,2,ecoli,76061365059.3539,76061365059.3539,9.01706384608979e-05,3
11-46,5min,YP_003043323.1,2572552.4140625,368447.523230253,1,ecoli,76061365059.3539,76061365059.3539,3.3822064750679e-05,3
11-46,5min,YP_003043324.1,5068905.328125,766600.740454528,2,ecoli,76061365059.3539,76061365059.3539,6.6642313402731e-05,3
11-46,5min,YP_003043325.1,73344308.5087891,34074613.8125531,2,ecoli,76061365059.3539,76061365059.3539,0.000964278099026429,3
11-46,5min,YP_003043326.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043328.1,31526956.1503906,11066036.7094692,3,ecoli,76061365059.3539,76061365059.3539,0.000414493693687837,3
11-46,5min,YP_003043330.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043331.1,4528606.20963542,2793828.65948294,3,ecoli,76061365059.3539,76061365059.3539,5.95388500601002e-05,3
11-46,5min,YP_003043333.1,7936386.03515625,329094.561507759,1,ecoli,76061365059.3539,76061365059.3539,0.000104341882754315,3
11-46,5min,YP_003043337.1,2973628.73730469,186530.45580186,1,ecoli,76061365059.3539,76061365059.3539,3.90951271382553e-05,3
11-46,5min,YP_003043340.1,2175482.00292969,746898.490237156,1,ecoli,76061365059.3539,76061365059.3539,2.86016692079095e-05,3
11-46,5min,YP_003043341.1,11729458.5390625,3050075.0817556,1,ecoli,76061365059.3539,76061365059.3539,0.000154210465850955,3
11-46,5min,YP_003043342.1,521626976.039062,113958025.152404,2,ecoli,76061365059.3539,76061365059.3539,0.0068579754732513,3
11-46,5min,YP_003043343.1,360466475.828125,101854676.809023,2,ecoli,76061365059.3539,76061365059.3539,0.0047391533868323,3
11-46,5min,YP_003043344.1,349715756.590169,85620059.9748984,3,ecoli,76061365059.3539,76061365059.3539,0.00459781067980138,3
11-46,5min,YP_003043346.1,44064007.4785156,13981087.4388865,2,ecoli,76061365059.3539,76061365059.3539,0.000579321807387109,3
11-46,5min,YP_003043348.1,16821258.3486328,3376458.10837336,2,ecoli,76061365059.3539,76061365059.3539,0.000221153779392553,3
11-46,5min,YP_003043349.1,25695747.6035156,9219965.18454674,1,ecoli,76061365059.3539,76061365059.3539,0.000337829167060887,3
11-46,5min,YP_003043351.1,3771115.12890625,291048.736388734,1,ecoli,76061365059.3539,76061365059.3539,4.95799033578149e-05,3
11-46,5min,YP_003043352.1,13237647.7109375,3581152.04295584,2,ecoli,76061365059.3539,76061365059.3539,0.000174039049925118,3
11-46,5min,YP_003043353.1,18991586.0820312,8793862.0035367,2,ecoli,76061365059.3539,76061365059.3539,0.000249687683980051,3
11-46,5min,YP_003043354.1,17621684.0546875,10732925.2475331,3,ecoli,76061365059.3539,76061365059.3539,0.000231677199599778,3
11-46,5min,YP_003043355.1,7196405.546875,806790.121101236,1,ecoli,76061365059.3539,76061365059.3539,9.46131526992625e-05,3
11-46,5min,YP_003043359.1,14659646.4199219,5203994.01434773,2,ecoli,76061365059.3539,76061365059.3539,0.000192734463922417,3
11-46,5min,YP_003043361.1,7320931.39322917,1685853.6449313,3,ecoli,76061365059.3539,76061365059.3539,9.62503287643646e-05,3
11-46,5min,YP_003043362.1,20438041.6816406,8789766.22548612,3,ecoli,76061365059.3539,76061365059.3539,0.000268704639545871,3
11-46,5min,YP_003043365.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043371.1,7253169.1875,3567189.13198281,1,ecoli,76061365059.3539,76061365059.3539,9.53594401289017e-05,3
11-46,5min,YP_003043373.1,59533698.6432292,15848552.5902664,3,ecoli,76061365059.3539,76061365059.3539,0.000782706155704312,3
11-46,5min,YP_003043373.1; YP_003045162.1,17026336.125,4082187.1099246,1,ecoli,76061365059.3539,76061365059.3539,0.000223849994168703,3
11-46,5min,YP_003043377.1,5584355.859375,2129380.06172297,2,ecoli,76061365059.3539,76061365059.3539,7.34190854321019e-05,3
11-46,5min,YP_003043378.1,13179680.3789062,2841515.20029437,2,ecoli,76061365059.3539,76061365059.3539,0.000173276937228534,3
11-46,5min,YP_003043379.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043382.1,33369752.9970703,11975384.8432846,2,ecoli,76061365059.3539,76061365059.3539,0.000438721458272941,3
11-46,5min,YP_003043384.1,27258663.6357422,22853109.4887764,2,ecoli,76061365059.3539,76061365059.3539,0.00035837726044584,3
11-46,5min,YP_003043387.1,28313436.2480469,4298332.37720046,2,ecoli,76061365059.3539,76061365059.3539,0.000372244650433932,3
11-46,5min,YP_003043389.1,106290208.8125,77161640.7272333,2,ecoli,76061365059.3539,76061365059.3539,0.00139742704761553,3
11-46,5min,YP_003043391.1,2613181.59667969,813790.166633265,2,ecoli,76061365059.3539,76061365059.3539,3.43562279567361e-05,3
11-46,5min,YP_003043393.1,50164231.9472656,1834366.76361357,1,ecoli,76061365059.3539,76061365059.3539,0.000659523161438404,3
11-46,5min,YP_003043394.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043395.1,32035431.5625,19113196.8883605,2,ecoli,76061365059.3539,76061365059.3539,0.000421178761878667,3
11-46,5min,YP_003043396.1,941336071.525879,301330326.678231,2,ecoli,76061365059.3539,76061365059.3539,0.0123760081191195,3
11-46,5min,YP_003043397.1,519986893.383301,220190975.068848,2,ecoli,76061365059.3539,76061365059.3539,0.00683641284872462,3
11-46,5min,YP_003043398.1,37020880.7936198,19415381.2381723,3,ecoli,76061365059.3539,76061365059.3539,0.000486723854676166,3
11-46,5min,YP_003043399.1,138199814.377604,34774965.6722695,3,ecoli,76061365059.3539,76061365059.3539,0.0018169515399804,3
11-46,5min,YP_003043400.1,3327256.6953125,544235.108722531,1,ecoli,76061365059.3539,76061365059.3539,4.37443726222386e-05,3
11-46,5min,YP_003043401.1,5464793.5078125,757913.187861386,1,ecoli,76061365059.3539,76061365059.3539,7.1847165818653e-05,3
11-46,5min,YP_003043403.1,2427335.421875,848183.094350831,3,ecoli,76061365059.3539,76061365059.3539,3.19128564150912e-05,3
11-46,5min,YP_003043404.1,42815160.625,11800096.6713947,1,ecoli,76061365059.3539,76061365059.3539,0.000562902869171353,3
11-46,5min,YP_003043405.1,122480263.946777,15965356.3571369,2,ecoli,76061365059.3539,76061365059.3539,0.00161028222213999,3
11-46,5min,YP_003043406.1,4430849.61263021,2929840.32698066,3,ecoli,76061365059.3539,76061365059.3539,5.82536167891889e-05,3
11-46,5min,YP_003043407.1,45751209.9765625,6546026.02921598,2,ecoli,76061365059.3539,76061365059.3539,0.000601503929634459,3
11-46,5min,YP_003043408.1,8482792.93847656,5206334.29159791,2,ecoli,76061365059.3539,76061365059.3539,0.000111525646849187,3
11-46,5min,YP_003043409.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043410.1,961428.65625,36774.8117283855,1,ecoli,76061365059.3539,76061365059.3539,1.26401709396059e-05,3
11-46,5min,YP_003043411.1,1692232.62695312,369319.090342919,1,ecoli,76061365059.3539,76061365059.3539,2.2248254756309e-05,3
11-46,5min,YP_003043412.1,42896293.8502604,8048185.46127104,3,ecoli,76061365059.3539,76061365059.3539,0.000563969550333295,3
11-46,5min,YP_003043416.1,3007861.375,4253758.35026319,1,ecoli,76061365059.3539,76061365059.3539,3.9545193182542e-05,3
11-46,5min,YP_003043417.1,4451146.22265625,1816760.99063,2,ecoli,76061365059.3539,76061365059.3539,5.85204619872761e-05,3
11-46,5min,YP_003043420.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043422.1,70123589.1223958,13820432.2727189,3,ecoli,76061365059.3539,76061365059.3539,0.000921934402145891,3
11-46,5min,YP_003043424.1,10337480.3085938,1686209.82224065,2,ecoli,76061365059.3539,76061365059.3539,0.000135909739465325,3
11-46,5min,YP_003043425.1,14426747.046875,1166953.34701126,1,ecoli,76061365059.3539,76061365059.3539,0.000189672470847942,3
11-46,5min,YP_003043427.1,5511056.64648438,1064518.03484503,2,ecoli,76061365059.3539,76061365059.3539,7.24554002177566e-05,3
11-46,5min,YP_003043428.1,8904423.65234375,5097067.54806611,2,ecoli,76061365059.3539,76061365059.3539,0.000117068943548347,3
11-46,5min,YP_003043431.1,0,0,1,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043434.1,868174.5546875,456445.105993618,1,ecoli,76061365059.3539,76061365059.3539,1.14141332332128e-05,3
11-46,5min,YP_003043436.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043437.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043443.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043444.1,10536027.4814453,2446743.9412845,3,ecoli,76061365059.3539,76061365059.3539,0.000138520094573948,3
11-46,5min,YP_003043445.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043446.1,39845987.5895182,26020083.7984283,3,ecoli,76061365059.3539,76061365059.3539,0.000523866322388833,3
11-46,5min,YP_003043459.1,38122829.265625,6569182.70572407,2,ecoli,76061365059.3539,76061365059.3539,0.000501211478861524,3
11-46,5min,YP_003043460.1,30948882.3424479,31984375.4661308,3,ecoli,76061365059.3539,76061365059.3539,0.000406893595957648,3
11-46,5min,YP_003043461.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043462.1,4046314.74804688,2453501.88958542,2,ecoli,76061365059.3539,76061365059.3539,5.31980295763738e-05,3
11-46,5min,YP_003043465.1; YP_003044151.1; YP_003044558.1,2465598.734375,265321.777582423,1,ecoli,76061365059.3539,76061365059.3539,3.24159148662529e-05,3
11-46,5min,YP_003043466.1,8196373.71875,2801332.83626955,2,ecoli,76061365059.3539,76061365059.3539,0.00010776001340962,3
11-46,5min,YP_003043467.1,5440382.03417969,470169.636720069,2,ecoli,76061365059.3539,76061365059.3539,7.15262213600075e-05,3
11-46,5min,YP_003043484.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043491.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043495.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043505.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043511.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043515.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043528.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043532.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043535.1,7589016.25,1143878.50819749,1,ecoli,76061365059.3539,76061365059.3539,9.97749152158651e-05,3
11-46,5min,YP_003043536.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043537.1,6301474.64713542,2279019.15036616,3,ecoli,76061365059.3539,76061365059.3539,8.28472463282523e-05,3
11-46,5min,YP_003043538.1,1882093.86425781,386016.657254579,2,ecoli,76061365059.3539,76061365059.3539,2.47444134455007e-05,3
11-46,5min,YP_003043542.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043546.1,20514096.4947917,6412926.98602025,3,ecoli,76061365059.3539,76061365059.3539,0.000269704553406104,3
11-46,5min,YP_003043550.1,8899004.9375,522079.652355374,1,ecoli,76061365059.3539,76061365059.3539,0.000116997702191589,3
11-46,5min,YP_003043552.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043555.1,20427696.0266927,12906324.4669987,3,ecoli,76061365059.3539,76061365059.3539,0.000268568622332141,3
11-46,5min,YP_003043560.1,10488210.7714844,5153200.52124018,3,ecoli,76061365059.3539,76061365059.3539,0.000137891434939407,3
11-46,5min,YP_003043562.1,11653890.8561198,4100131.28532804,3,ecoli,76061365059.3539,76061365059.3539,0.00015321695642756,3
11-46,5min,YP_003043564.1,3077174.8359375,653208.218654667,1,ecoli,76061365059.3539,76061365059.3539,4.04564766032827e-05,3
11-46,5min,YP_003043569.1,21448326.8365885,19352970.1222412,3,ecoli,76061365059.3539,76061365059.3539,0.000281987140512815,3
11-46,5min,YP_003043572.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043579.1,7257659.19042969,4538734.57974821,2,ecoli,76061365059.3539,76061365059.3539,9.54184714508637e-05,3
11-46,5min,YP_003043580.1,21702290.8378906,5378216.84249795,2,ecoli,76061365059.3539,76061365059.3539,0.000285326076135439,3
11-46,5min,YP_003043581.1,39128872.6582031,17955942.5734422,3,ecoli,76061365059.3539,76061365059.3539,0.000514438212194446,3
11-46,5min,YP_003043582.1,24090674.3105469,2458981.64691909,2,ecoli,76061365059.3539,76061365059.3539,0.000316726820400185,3
11-46,5min,YP_003043583.1,4667252.09244792,4674099.35734681,3,ecoli,76061365059.3539,76061365059.3539,6.13616661863202e-05,3
11-46,5min,YP_003043584.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043585.1,35566399.5924479,12250839.9312333,3,ecoli,76061365059.3539,76061365059.3539,0.000467601384286148,3
11-46,5min,YP_003043587.1,5893381.41894531,1778606.51008725,2,ecoli,76061365059.3539,76061365059.3539,7.74819307324613e-05,3
11-46,5min,YP_003043588.1,4103853.76171875,2681984.76364434,2,ecoli,76061365059.3539,76061365059.3539,5.39545110519163e-05,3
11-46,5min,YP_003043589.1,108340514.552083,17578143.5620991,3,ecoli,76061365059.3539,76061365059.3539,0.00142438298954457,3
11-46,5min,YP_003043590.1,20087149.4316406,4771949.87110847,2,ecoli,76061365059.3539,76061365059.3539,0.000264091361178777,3
11-46,5min,YP_003043591.1,8583551.19384766,1411599.78842221,1,ecoli,76061365059.3539,76061365059.3539,0.000112850343760588,3
11-46,5min,YP_003043593.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043594.1,8895068.578125,2628581.22539295,1,ecoli,76061365059.3539,76061365059.3539,0.000116945949775997,3
11-46,5min,YP_003043595.1,11504075.0345052,11663037.7321679,3,ecoli,76061365059.3539,76061365059.3539,0.000151247285997669,3
11-46,5min,YP_003043596.1,19199889.2285156,1346579.69092249,1,ecoli,76061365059.3539,76061365059.3539,0.000252426303597538,3
11-46,5min,YP_003043597.1,17270811.2373047,7725001.98092469,2,ecoli,76061365059.3539,76061365059.3539,0.000227064176718726,3
11-46,5min,YP_003043598.1,5467493.80273438,2424925.34355219,1,ecoli,76061365059.3539,76061365059.3539,7.18826673498149e-05,3
11-46,5min,YP_003043600.1,38434508.7089844,27979907.4429954,3,ecoli,76061365059.3539,76061365059.3539,0.000505309215512926,3
11-46,5min,YP_003043602.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043608.1,10728388.0712891,3048776.97595534,1,ecoli,76061365059.3539,76061365059.3539,0.000141049112948699,3
11-46,5min,YP_003043609.1,109945085.51888,53294665.4839817,3,ecoli,76061365059.3539,76061365059.3539,0.00144547873198286,3
11-46,5min,YP_003043611.1,70300625.7991536,47552538.2362431,3,ecoli,76061365059.3539,76061365059.3539,0.000924261952757422,3
11-46,5min,YP_003043612.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043613.1,570307994.292969,135895585.9015,2,ecoli,76061365059.3539,76061365059.3539,0.00749799841020383,3
11-46,5min,YP_003043614.1,62308773.9514974,20052908.577514,3,ecoli,76061365059.3539,76061365059.3539,0.000819190845482134,3
11-46,5min,YP_003043615.1,112721766.095052,38095172.2888505,3,ecoli,76061365059.3539,76061365059.3539,0.00148198452666594,3
11-46,5min,YP_003043617.1,29607120.5292969,3293833.15467197,1,ecoli,76061365059.3539,76061365059.3539,0.00038925307882909,3
11-46,5min,YP_003043618.1,94645981.734375,31132173.5072621,3,ecoli,76061365059.3539,76061365059.3539,0.00124433714357504,3
11-46,5min,YP_003043619.1,48598518.0410156,15985537.3811769,2,ecoli,76061365059.3539,76061365059.3539,0.0006389382836226,3
11-46,5min,YP_003043622.1,5679168.203125,848654.046625082,1,ecoli,76061365059.3539,76061365059.3539,7.46656097835386e-05,3
11-46,5min,YP_003043630.1,8092994.31542969,2894010.45927316,2,ecoli,76061365059.3539,76061365059.3539,0.000106400855534401,3
11-46,5min,YP_003043631.1,2955693.4453125,90360.5016066781,1,ecoli,76061365059.3539,76061365059.3539,3.88593268475532e-05,3
11-46,5min,YP_003043636.1,1902046.3828125,718515.054168973,1,ecoli,76061365059.3539,76061365059.3539,2.50067347769561e-05,3
11-46,5min,YP_003043637.1,4466819.484375,364315.180152456,1,ecoli,76061365059.3539,76061365059.3539,5.87265227344967e-05,3
11-46,5min,YP_003043639.1,15579656.2509766,4235954.19763151,2,ecoli,76061365059.3539,76061365059.3539,0.000204830090004552,3
11-46,5min,YP_003043640.1,49994857.0494792,8881347.77835771,3,ecoli,76061365059.3539,76061365059.3539,0.000657296342373898,3
11-46,5min,YP_003043640.1; YP_003046308.1,11602430.21875,214424.076793007,1,ecoli,76061365059.3539,76061365059.3539,0.000152540389062123,3
11-46,5min,YP_003043641.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043642.1,7682687.0234375,4234035.83396466,2,ecoli,76061365059.3539,76061365059.3539,0.000101006431023718,3
11-46,5min,YP_003043646.1,44581595.3671875,7481198.39036249,2,ecoli,76061365059.3539,76061365059.3539,0.000586126679851178,3
11-46,5min,YP_003043647.1,2201920.84375,458949.39367972,2,ecoli,76061365059.3539,76061365059.3539,2.89492680289362e-05,3
11-46,5min,YP_003043648.1,80131923.6035156,60194896.3480622,2,ecoli,76061365059.3539,76061365059.3539,0.00105351676953188,3
11-46,5min,YP_003043649.1,4641755.28125,1479107.10153522,2,ecoli,76061365059.3539,76061365059.3539,6.10264524917196e-05,3
11-46,5min,YP_003043650.1,72029119.2304688,20046485.8820755,2,ecoli,76061365059.3539,76061365059.3539,0.000946986938431375,3
11-46,5min,YP_003043651.1,107759740.40332,37562340.3470027,2,ecoli,76061365059.3539,76061365059.3539,0.00141674738967978,3
11-46,5min,YP_003043654.1,13332846.640625,4303609.98160607,2,ecoli,76061365059.3539,76061365059.3539,0.000175290656829795,3
11-46,5min,YP_003043655.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043657.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043658.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043661.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043666.1,10549045.2890625,1199752.3182799,1,ecoli,76061365059.3539,76061365059.3539,0.00013869124332479,3
11-46,5min,YP_003043669.1,6705015.33007812,3124046.90141005,3,ecoli,76061365059.3539,76061365059.3539,8.81527083407708e-05,3
11-46,5min,YP_003043670.1,5173422.640625,229879.994719095,1,ecoli,76061365059.3539,76061365059.3539,6.8016431687598e-05,3
11-46,5min,YP_003043673.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043679.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043682.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043690.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043699.1,14413624.5664062,3805251.82714079,1,ecoli,76061365059.3539,76061365059.3539,0.000189499945933901,3
11-46,5min,YP_003043701.1,60117248.4635417,37923629.2811353,3,ecoli,76061365059.3539,76061365059.3539,0.00079037824809783,3
11-46,5min,YP_003043702.1,22371278.3505859,4554958.60297561,2,ecoli,76061365059.3539,76061365059.3539,0.000294121441721808,3
11-46,5min,YP_003043704.1,4570388.25911458,1993101.35749506,3,ecoli,76061365059.3539,76061365059.3539,6.00881703286302e-05,3
11-46,5min,YP_003043705.1,4830323.17773438,3788753.95597994,2,ecoli,76061365059.3539,76061365059.3539,6.35056072680929e-05,3
11-46,5min,YP_003043743.1,56337177.71875,12470483.1215496,2,ecoli,76061365059.3539,76061365059.3539,0.000740680602757888,3
11-46,5min,YP_003043746.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043759.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043761.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043762.1,18766752.7942708,4332052.79378651,3,ecoli,76061365059.3539,76061365059.3539,0.000246731737980594,3
11-46,5min,YP_003043766.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043772.1,29409989.6523438,8310751.8149113,2,ecoli,76061365059.3539,76061365059.3539,0.000386661344158021,3
11-46,5min,YP_003043773.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043774.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043775.1,7234026.21484375,5716820.27220947,2,ecoli,76061365059.3539,76061365059.3539,9.51077621233688e-05,3
11-46,5min,YP_003043781.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043782.1,8370392.83984375,611352.949664619,1,ecoli,76061365059.3539,76061365059.3539,0.000110047891374445,3
11-46,5min,YP_003043783.1,2408232.01106771,2367538.41152899,3,ecoli,76061365059.3539,76061365059.3539,3.16616985402308e-05,3
11-46,5min,YP_003043784.1,11750169.5026042,6941328.7329549,3,ecoli,76061365059.3539,76061365059.3539,0.000154482758670384,3
11-46,5min,YP_003043785.1,2186372.87109375,1632524.2952548,2,ecoli,76061365059.3539,76061365059.3539,2.87448544919964e-05,3
11-46,5min,YP_003043786.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043788.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043794.1,1986802.24609375,172816.5050987,1,ecoli,76061365059.3539,76061365059.3539,2.61210437722668e-05,3
11-46,5min,YP_003043795.1,867625166.90625,430197454.760022,3,ecoli,76061365059.3539,76061365059.3539,0.0114069102786836,3
11-46,5min,YP_003043796.1,27339765.3378906,8175095.04525218,2,ecoli,76061365059.3539,76061365059.3539,0.000359443527164629,3
11-46,5min,YP_003043797.1,2819543.21875,138251.484925598,1,ecoli,76061365059.3539,76061365059.3539,3.70693218107483e-05,3
11-46,5min,YP_003043799.1,9386689.7421875,848335.572359962,1,ecoli,76061365059.3539,76061365059.3539,0.000123409430462662,3
11-46,5min,YP_003043804.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043814.1,159756745.724609,88628802.6522695,3,ecoli,76061365059.3539,76061365059.3539,0.00210036653431008,3
11-46,5min,YP_003043814.1; YP_003044990.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043818.1,42548488.421875,10047889.0147052,2,ecoli,76061365059.3539,76061365059.3539,0.000559396855271695,3
11-46,5min,YP_003043820.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043821.1,59061739.9101562,15656655.0608164,2,ecoli,76061365059.3539,76061365059.3539,0.000776501182486902,3
11-46,5min,YP_003043822.1,73816301.6575521,49205011.9453651,3,ecoli,76061365059.3539,76061365059.3539,0.000970483524716524,3
11-46,5min,YP_003043822.1; YP_003044024.1,4240908.8125,130304.576976885,1,ecoli,76061365059.3539,76061365059.3539,5.57564120653191e-05,3
11-46,5min,YP_003043823.1,8329278.89973958,1981471.23924312,3,ecoli,76061365059.3539,76061365059.3539,0.000109507354926379,3
11-46,5min,YP_003043825.1,4402742.16601562,3391473.77059574,3,ecoli,76061365059.3539,76061365059.3539,5.7884080341971e-05,3
11-46,5min,YP_003043826.1,2120794.83984375,780815.310319575,1,ecoli,76061365059.3539,76061365059.3539,2.78826818081532e-05,3
11-46,5min,YP_003043827.1,18781910.2587891,3909649.170045,2,ecoli,76061365059.3539,76061365059.3539,0.000246931017398028,3
11-46,5min,YP_003043830.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043831.1,8147443.62109375,3472636.92899862,1,ecoli,76061365059.3539,76061365059.3539,0.000107116715756231,3
11-46,5min,YP_003043832.1,54471085.1298828,6327058.6501791,2,ecoli,76061365059.3539,76061365059.3539,0.000716146562546921,3
11-46,5min,YP_003043837.1,1074039.13346354,674940.059648604,3,ecoli,76061365059.3539,76061365059.3539,1.41206923202788e-05,3
11-46,5min,YP_003043844.1,3311657.19921875,1043509.77934996,2,ecoli,76061365059.3539,76061365059.3539,4.35392816922826e-05,3
11-46,5min,YP_003043845.1,2209557.6484375,1087710.63997136,2,ecoli,76061365059.3539,76061365059.3539,2.90496712320807e-05,3
11-46,5min,YP_003043846.1,7811956.546875,5151564.38361746,1,ecoli,76061365059.3539,76061365059.3539,0.000102705973535697,3
11-46,5min,YP_003043847.1,22746831.9830729,3685133.68381349,3,ecoli,76061365059.3539,76061365059.3539,0.000299058950169019,3
11-46,5min,YP_003043848.1,48916456.1381836,9709188.32837602,2,ecoli,76061365059.3539,76061365059.3539,0.000643118304542812,3
11-46,5min,YP_003043850.1,3052818.046875,836496.344891469,2,ecoli,76061365059.3539,76061365059.3539,4.01362510979491e-05,3
11-46,5min,YP_003043851.1,16280826.311849,1896038.52340978,3,ecoli,76061365059.3539,76061365059.3539,0.000214048568536002,3
11-46,5min,YP_003043852.1,3784118.515625,1656468.49054802,2,ecoli,76061365059.3539,76061365059.3539,4.97508625130786e-05,3
11-46,5min,YP_003043853.1,5809606.8828125,1677052.42223302,2,ecoli,76061365059.3539,76061365059.3539,7.63805235191219e-05,3
11-46,5min,YP_003043854.1,9306015.96875,1742891.80406587,2,ecoli,76061365059.3539,76061365059.3539,0.000122348789842098,3
11-46,5min,YP_003043855.1,7386226.7734375,583652.133823208,2,ecoli,76061365059.3539,76061365059.3539,9.71087853560571e-05,3
11-46,5min,YP_003043856.1,73399061.7929688,47611962.2664407,3,ecoli,76061365059.3539,76061365059.3539,0.000964997955738664,3
11-46,5min,YP_003043859.1,33068413.4375,10990903.9838163,3,ecoli,76061365059.3539,76061365059.3539,0.000434759662960234,3
11-46,5min,YP_003043860.1,50809148.0436198,19726822.6144561,3,ecoli,76061365059.3539,76061365059.3539,0.000668002053394272,3
11-46,5min,YP_003043861.1,0,0,0,ecoli,76061365059.3539,76061365059.3539,0,3
11-46,5min,YP_003043862.1,3011921.8515625,221701.78551313,1,ecoli,76061365059.3539,76061365059.3539,3.95985774014464e-05,3
11-46,5min,YP_003043863.1,32557855.7617188,17218129.7642694,2,ecoli,76061365059.3539,76061365059.3539,0.000428047218667617,3
11-46,5min,YP_003043864.1,45122838.9882812,23492689.9855689,2,ecoli,76061365059.3539,76061365059.3539,0.000593242560833216,3
