strain,time,Proteins,area_mean,area_sd,peps_per_tech_rep,org,org_area,ecoli_area,area_norm,b_rep
11-46,5min,YP_003045763.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045766.1,12208907.1210938,7832322.48066197,2,ecoli,274810163140.999,274810163140.999,4.44266943461972e-05,4
11-46,5min,YP_003045768.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045769.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045772.1,29628009.0625,2573491.9506788,2,ecoli,274810163140.999,274810163140.999,0.000107812639546735,4
11-46,5min,YP_003045776.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045780.1; YP_003046122.1,31608498.0625,2809501.85368947,1,ecoli,274810163140.999,274810163140.999,0.000115019392664464,4
11-46,5min,YP_003045781.1,17233972.09375,11452053.3427113,2,ecoli,274810163140.999,274810163140.999,6.27122807132414e-05,4
11-46,5min,YP_003045782.1,13464936.796875,6592496.37695162,2,ecoli,274810163140.999,274810163140.999,4.89972300986788e-05,4
11-46,5min,YP_003045783.1,11902656.625,1584187.97882307,1,ecoli,274810163140.999,274810163140.999,4.3312286885449e-05,4
11-46,5min,YP_003045784.1,20702536.5455729,4411049.21561335,3,ecoli,274810163140.999,274810163140.999,7.53339552982649e-05,4
11-46,5min,YP_003045785.1,17724656.390625,12549148.3953545,2,ecoli,274810163140.999,274810163140.999,6.44978198332893e-05,4
11-46,5min,YP_003045786.1,20851993,3924122.49299016,1,ecoli,274810163140.999,274810163140.999,7.58778087450182e-05,4
11-46,5min,YP_003045797.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045799.1,37012802.9414062,6686534.5838106,2,ecoli,274810163140.999,274810163140.999,0.000134684985876653,4
11-46,5min,YP_003045811.1,23598819.5390625,2361897.30603346,1,ecoli,274810163140.999,274810163140.999,8.58731688425746e-05,4
11-46,5min,YP_003045813.1,1668482655.22656,62864413.2689973,3,ecoli,274810163140.999,274810163140.999,0.00607140083960614,4
11-46,5min,YP_003045813.1; YP_003046518.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045814.1,335086505.9375,66240492.478122,3,ecoli,274810163140.999,274810163140.999,0.00121933811365475,4
11-46,5min,YP_003045818.1,9661754.625,2412947.27093334,2,ecoli,274810163140.999,274810163140.999,3.51579232535252e-05,4
11-46,5min,YP_003045819.1,8023030.5234375,185118.886984576,1,ecoli,274810163140.999,274810163140.999,2.91948100890325e-05,4
11-46,5min,YP_003045822.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045824.1,5028342.296875,3806817.03337032,2,ecoli,274810163140.999,274810163140.999,1.82975121422095e-05,4
11-46,5min,YP_003045826.1,11786973.75,1242502.66844523,1,ecoli,274810163140.999,274810163140.999,4.28913312931311e-05,4
11-46,5min,YP_003045827.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045828.1,20609964.4101562,5543370.44222002,2,ecoli,274810163140.999,274810163140.999,7.4997096812543e-05,4
11-46,5min,YP_003045829.1,17192844.0559896,7047930.10874373,3,ecoli,274810163140.999,274810163140.999,6.25626208997529e-05,4
11-46,5min,YP_003045830.1,14584003.625,1639270.44802898,1,ecoli,274810163140.999,274810163140.999,5.30693750853649e-05,4
11-46,5min,YP_003045831.1,106825944.21875,14029513.9318021,2,ecoli,274810163140.999,274810163140.999,0.000388726322919651,4
11-46,5min,YP_003045831.1; YP_003046164.1,22103419.171875,1153778.11361954,1,ecoli,274810163140.999,274810163140.999,8.04315929194155e-05,4
11-46,5min,YP_003045833.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045838.1,39536419.65625,528433.139366856,1,ecoli,274810163140.999,274810163140.999,0.000143868113188975,4
11-46,5min,YP_003045841.1,22449301.875,7158022.65955225,2,ecoli,274810163140.999,274810163140.999,8.16902170516952e-05,4
11-46,5min,YP_003045845.1,25703804.9192708,5959825.6875869,3,ecoli,274810163140.999,274810163140.999,9.35329488017616e-05,4
11-46,5min,YP_003045848.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045850.1,10544658.859375,2312720.74669067,2,ecoli,274810163140.999,274810163140.999,3.83707019378492e-05,4
11-46,5min,YP_003045851.1,21326850.5585938,17092106.2473204,2,ecoli,274810163140.999,274810163140.999,7.76057563331506e-05,4
11-46,5min,YP_003045852.1,22358011.9609375,11378369.4182736,2,ecoli,274810163140.999,274810163140.999,8.13580244099855e-05,4
11-46,5min,YP_003045853.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045863.1,31502346.8802083,9331966.6784733,3,ecoli,274810163140.999,274810163140.999,0.000114633121716263,4
11-46,5min,YP_003045864.1,6204800.32617188,4231883.14751989,2,ecoli,274810163140.999,274810163140.999,2.25784965710614e-05,4
11-46,5min,YP_003045865.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045869.1,6053625.96875,8561119.94654022,1,ecoli,274810163140.999,274810163140.999,2.20283918890002e-05,4
11-46,5min,YP_003045870.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045881.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045896.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045897.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045910.1,292025535.494792,64286110.9672744,3,ecoli,274810163140.999,274810163140.999,0.00106264459857316,4
11-46,5min,YP_003045910.1; YP_003047170.1,192343980.192708,67775238.8287815,3,ecoli,274810163140.999,274810163140.999,0.00069991581822984,4
11-46,5min,YP_003045911.1,142416953.726562,43662154.0237647,3,ecoli,274810163140.999,274810163140.999,0.000518237579348517,4
11-46,5min,YP_003045912.1,18269986.1601562,7727473.46631491,2,ecoli,274810163140.999,274810163140.999,6.64822070309762e-05,4
11-46,5min,YP_003045913.1,44792240.359375,30372292.71648,3,ecoli,274810163140.999,274810163140.999,0.000162993390955461,4
11-46,5min,YP_003045915.1,18831096.1197917,14391224.6060482,3,ecoli,274810163140.999,274810163140.999,6.85240163775524e-05,4
11-46,5min,YP_003045917.1,26193904.296875,7188472.66857348,2,ecoli,274810163140.999,274810163140.999,9.53163594733411e-05,4
11-46,5min,YP_003045918.1,86074030.9365234,17884891.4249356,2,ecoli,274810163140.999,274810163140.999,0.000313212691818682,4
11-46,5min,YP_003045920.1,17060553.6796875,473252.669697052,2,ecoli,274810163140.999,274810163140.999,6.20812326760059e-05,4
11-46,5min,YP_003045921.1,47501239.2161458,2623931.62931794,3,ecoli,274810163140.999,274810163140.999,0.000172851100822548,4
11-46,5min,YP_003045923.1,39412060.3417969,5064817.49581672,2,ecoli,274810163140.999,274810163140.999,0.000143415585112751,4
11-46,5min,YP_003045924.1,27160957.1119792,26676542.6460645,3,ecoli,274810163140.999,274810163140.999,9.88353443756862e-05,4
11-46,5min,YP_003045925.1,32857257.078125,11124518.2912377,2,ecoli,274810163140.999,274810163140.999,0.000119563471389035,4
11-46,5min,YP_003045926.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045927.1,7027090.56640625,345091.504509803,1,ecoli,274810163140.999,274810163140.999,2.55707084704899e-05,4
11-46,5min,YP_003045928.1,11223497.875,4467734.51299944,2,ecoli,274810163140.999,274810163140.999,4.08409126748397e-05,4
11-46,5min,YP_003045929.1,105320108.044922,82454867.1416534,2,ecoli,274810163140.999,274810163140.999,0.000383246772394238,4
11-46,5min,YP_003045930.1,33464597.9375,2662778.08047674,1,ecoli,274810163140.999,274810163140.999,0.000121773509229097,4
11-46,5min,YP_003045933.1,184963569.489583,88247881.5346292,3,ecoli,274810163140.999,274810163140.999,0.000673059421731366,4
11-46,5min,YP_003045935.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045940.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045941.1,30679832.1041667,11404183.2497984,3,ecoli,274810163140.999,274810163140.999,0.000111640092758962,4
11-46,5min,YP_003045943.1,38985926.3125,2320258.2073204,1,ecoli,274810163140.999,274810163140.999,0.000141864936387004,4
11-46,5min,YP_003045944.1,867390477.789062,11614344.5197022,2,ecoli,274810163140.999,274810163140.999,0.00315632605386586,4
11-46,5min,YP_003045945.1,1314582052.28906,216780924.64208,2,ecoli,274810163140.999,274810163140.999,0.00478360056725624,4
11-46,5min,YP_003045946.1,10997584.015625,1267283.11510647,1,ecoli,274810163140.999,274810163140.999,4.00188402420269e-05,4
11-46,5min,YP_003045953.1,266161747.046875,25404462.3594995,2,ecoli,274810163140.999,274810163140.999,0.000968529489611027,4
11-46,5min,YP_003045954.1,19199724.375,491857.289809027,1,ecoli,274810163140.999,274810163140.999,6.98654087445413e-05,4
11-46,5min,YP_003045955.1,77759555.2578125,5309643.32560035,2,ecoli,274810163140.999,274810163140.999,0.000282957349062508,4
11-46,5min,YP_003045956.1,105965145.890625,20187785.0388001,2,ecoli,274810163140.999,274810163140.999,0.000385593984878414,4
11-46,5min,YP_003045960.1,369665743.88151,90889930.1095581,3,ecoli,274810163140.999,274810163140.999,0.00134516765921733,4
11-46,5min,YP_003045964.1,26669158.171875,2382621.46779006,1,ecoli,274810163140.999,274810163140.999,9.7045749207578e-05,4
11-46,5min,YP_003045965.1,64058263.8333333,11976750.6378336,3,ecoli,274810163140.999,274810163140.999,0.000233100053874159,4
11-46,5min,YP_003045966.1,25395765.9550781,7780623.13955332,2,ecoli,274810163140.999,274810163140.999,9.24120333280691e-05,4
11-46,5min,YP_003045969.1,27085052.609375,7669686.51372547,2,ecoli,274810163140.999,274810163140.999,9.85591373324801e-05,4
11-46,5min,YP_003045972.1,43973441.453125,8774768.34929135,1,ecoli,274810163140.999,274810163140.999,0.000160013883586115,4
11-46,5min,YP_003045973.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003045975.1,166276088.231771,37429524.7639149,3,ecoli,274810163140.999,274810163140.999,0.000605058001972286,4
11-46,5min,YP_003045976.1,22292242.375,18092079.5350497,1,ecoli,274810163140.999,274810163140.999,8.11186970678458e-05,4
11-46,5min,YP_003045977.1,14961610.5273438,12486782.5586376,2,ecoli,274810163140.999,274810163140.999,5.44434396324246e-05,4
11-46,5min,YP_003045978.1,52636048.109375,9301382.65788571,2,ecoli,274810163140.999,274810163140.999,0.000191536031665498,4
11-46,5min,YP_003045980.1,105778920.033854,41040425.5576057,3,ecoli,274810163140.999,274810163140.999,0.000384916332150282,4
11-46,5min,YP_003045987.1,76507361.7916667,42747101.8808118,3,ecoli,274810163140.999,274810163140.999,0.000278400772799703,4
11-46,5min,YP_003045988.1,10465015.7460938,266966.878081668,1,ecoli,274810163140.999,274810163140.999,3.80808905554354e-05,4
11-46,5min,YP_003046028.1,3747381.21875,4360158.55300047,2,ecoli,274810163140.999,274810163140.999,1.36362541178191e-05,4
11-46,5min,YP_003046030.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046031.1,3486727.9375,4930977.93751767,1,ecoli,274810163140.999,274810163140.999,1.26877692500442e-05,4
11-46,5min,YP_003046033.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046037.1,7554772.03125,1084122.01897376,1,ecoli,274810163140.999,274810163140.999,2.74908756826938e-05,4
11-46,5min,YP_003046048.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046050.1,7960134.671875,756125.228257893,2,ecoli,274810163140.999,274810163140.999,2.89659399088193e-05,4
11-46,5min,YP_003046056.1,39549294.8671875,9045813.72561473,2,ecoli,274810163140.999,274810163140.999,0.000143914964480028,4
11-46,5min,YP_003046058.1,6254838.0703125,89868.5320636675,1,ecoli,274810163140.999,274810163140.999,2.2760577697788e-05,4
11-46,5min,YP_003046061.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046062.1,5653019.1171875,55554.5624192457,1,ecoli,274810163140.999,274810163140.999,2.05706333876999e-05,4
11-46,5min,YP_003046064.1,28392770.3776042,12593193.8083612,3,ecoli,274810163140.999,274810163140.999,0.000103317759623892,4
11-46,5min,YP_003046065.1,91471907.7213542,21415078.3914246,3,ecoli,274810163140.999,274810163140.999,0.000332854893996122,4
11-46,5min,YP_003046069.1,78930920.15625,33435864.9369828,3,ecoli,274810163140.999,274810163140.999,0.000287219800221698,4
11-46,5min,YP_003046070.1,12668705.9375,1754208.79915555,1,ecoli,274810163140.999,274810163140.999,4.6099845044668e-05,4
11-46,5min,YP_003046071.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046073.1,2062905.890625,130308.355578747,1,ecoli,274810163140.999,274810163140.999,7.50665793086614e-06,4
11-46,5min,YP_003046075.1,12269996,327334.224700267,1,ecoli,274810163140.999,274810163140.999,4.46489891776838e-05,4
11-46,5min,YP_003046076.1,41682098.8417969,8959054.12503495,2,ecoli,274810163140.999,274810163140.999,0.000151675972843882,4
11-46,5min,YP_003046078.1,6057723.875,827296.195658559,1,ecoli,274810163140.999,274810163140.999,2.20433036601049e-05,4
11-46,5min,YP_003046083.1,4873818.6015625,3493455.18567556,1,ecoli,274810163140.999,274810163140.999,1.77352196361888e-05,4
11-46,5min,YP_003046085.1,15297261.2890625,10007635.8338206,2,ecoli,274810163140.999,274810163140.999,5.56648310026795e-05,4
11-46,5min,YP_003046087.1,26866342.6992188,2557014.31721789,2,ecoli,274810163140.999,274810163140.999,9.77632791747742e-05,4
11-46,5min,YP_003046092.1,221331050.151042,22651240.4694384,3,ecoli,274810163140.999,274810163140.999,0.000805396160103007,4
11-46,5min,YP_003046094.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046095.1,18125113.84375,7466629.98007579,3,ecoli,274810163140.999,274810163140.999,6.59550346922592e-05,4
11-46,5min,YP_003046096.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046098.1,100129897.740885,29134798.3114923,3,ecoli,274810163140.999,274810163140.999,0.000364360242708749,4
11-46,5min,YP_003046099.1,15878647.8203125,991375.596352668,2,ecoli,274810163140.999,274810163140.999,5.77804242711559e-05,4
11-46,5min,YP_003046107.1,84709651.2239583,19395892.9951155,3,ecoli,274810163140.999,274810163140.999,0.000308247883760018,4
11-46,5min,YP_003046108.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046109.1,19054041.6054688,1201422.46582716,1,ecoli,274810163140.999,274810163140.999,6.93352872677148e-05,4
11-46,5min,YP_003046110.1,28024059.3359375,23063968.1831341,3,ecoli,274810163140.999,274810163140.999,0.000101976066007278,4
11-46,5min,YP_003046111.1,0,0,1,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046113.1,35277359.9375,16501908.4314146,2,ecoli,274810163140.999,274810163140.999,0.000128369924657408,4
11-46,5min,YP_003046118.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046119.1,26698407.6979167,6157938.29688044,3,ecoli,274810163140.999,274810163140.999,9.71521845944915e-05,4
11-46,5min,YP_003046120.1,855465451.625,210670070.576306,2,ecoli,274810163140.999,274810163140.999,0.00311293236701031,4
11-46,5min,YP_003046121.1,13525246.9140625,869704.074122376,1,ecoli,274810163140.999,274810163140.999,4.92166911131412e-05,4
11-46,5min,YP_003046122.1,131437138.371094,25392409.6146295,2,ecoli,274810163140.999,274810163140.999,0.000478283397050553,4
11-46,5min,YP_003046124.1,4147626.1875,2051872.55815219,1,ecoli,274810163140.999,274810163140.999,1.50926957725793e-05,4
11-46,5min,YP_003046125.1,6854395.25,56427.8282454677,1,ecoli,274810163140.999,274810163140.999,2.49422916956792e-05,4
11-46,5min,YP_003046134.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046138.1,28721203.0234375,196377.396960455,1,ecoli,274810163140.999,274810163140.999,0.000104512885168302,4
11-46,5min,YP_003046141.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046148.1,3793667.125,5365055.49930395,1,ecoli,274810163140.999,274810163140.999,1.38046827731533e-05,4
11-46,5min,YP_003046152.1,119447689.671875,5993735.01236001,1,ecoli,274810163140.999,274810163140.999,0.000434655284603099,4
11-46,5min,YP_003046156.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046159.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046160.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046163.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046164.1,7636196.28125,680772.135917338,1,ecoli,274810163140.999,274810163140.999,2.77871684000713e-05,4
11-46,5min,YP_003046165.1,48770170.2135417,43823729.346435,3,ecoli,274810163140.999,274810163140.999,0.000177468582879589,4
11-46,5min,YP_003046166.1,89223969.7799479,18191519.0048146,3,ecoli,274810163140.999,274810163140.999,0.000324674927448622,4
11-46,5min,YP_003046167.1,3601772.421875,1015303.40392196,1,ecoli,274810163140.999,274810163140.999,1.31064018182872e-05,4
11-46,5min,YP_003046169.1,41820957.6822917,16714765.0829158,3,ecoli,274810163140.999,274810163140.999,0.000152181262891774,4
11-46,5min,YP_003046170.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046175.1,13597877.6875,1031945.09572592,1,ecoli,274810163140.999,274810163140.999,4.94809854631294e-05,4
11-46,5min,YP_003046179.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046181.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046182.1,72166103.640625,2708798.29127205,1,ecoli,274810163140.999,274810163140.999,0.000262603474397699,4
11-46,5min,YP_003046192.1,7287755.9375,1270337.21977985,1,ecoli,274810163140.999,274810163140.999,2.65192373317024e-05,4
11-46,5min,YP_003046196.1,4862853.640625,2774858.99100345,1,ecoli,274810163140.999,274810163140.999,1.76953195072701e-05,4
11-46,5min,YP_003046198.1,9295725.1015625,8711495.33461869,2,ecoli,274810163140.999,274810163140.999,3.38259873481938e-05,4
11-46,5min,YP_003046199.1,35086006.5527344,13900724.1772252,2,ecoli,274810163140.999,274810163140.999,0.000127673613492717,4
11-46,5min,YP_003046201.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046202.1,40221321.4414062,27327503.5972923,2,ecoli,274810163140.999,274810163140.999,0.000146360385590141,4
11-46,5min,YP_003046205.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046208.1,21169975.5703125,15131736.9730775,2,ecoli,274810163140.999,274810163140.999,7.70349077644943e-05,4
11-46,5min,YP_003046212.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046214.1,500717625.976562,87741474.3339599,2,ecoli,274810163140.999,274810163140.999,0.00182204915660144,4
11-46,5min,YP_003046215.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046216.1,439409222.164062,19907245.4212779,2,ecoli,274810163140.999,274810163140.999,0.00159895550128767,4
11-46,5min,YP_003046217.1,1108993864.04688,129275833.089777,3,ecoli,274810163140.999,274810163140.999,0.00403549072338301,4
11-46,5min,YP_003046218.1,29826185.5820312,11369539.4663264,2,ecoli,274810163140.999,274810163140.999,0.000108533779250108,4
11-46,5min,YP_003046219.1,148638325.09375,31833365.812173,2,ecoli,274810163140.999,274810163140.999,0.00054087637587656,4
11-46,5min,YP_003046220.1,711330240.25,248765338.829106,2,ecoli,274810163140.999,274810163140.999,0.00258844226181341,4
11-46,5min,YP_003046221.1,442134012.527344,122413724.33631,2,ecoli,274810163140.999,274810163140.999,0.00160887067448264,4
11-46,5min,YP_003046222.1,16877403.125,4965225.59950364,2,ecoli,274810163140.999,274810163140.999,6.14147705896181e-05,4
11-46,5min,YP_003046223.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046225.1,280766507.0625,13631636.4359078,1,ecoli,274810163140.999,274810163140.999,0.00102167439461999,4
11-46,5min,YP_003046226.1,115242135.145833,15508877.1959288,3,ecoli,274810163140.999,274810163140.999,0.000419351794812279,4
11-46,5min,YP_003046227.1,18566484.7382812,10236050.2088357,2,ecoli,274810163140.999,274810163140.999,6.75611284752783e-05,4
11-46,5min,YP_003046228.1,178983414.088542,31412239.2485519,3,ecoli,274810163140.999,274810163140.999,0.000651298380099244,4
11-46,5min,YP_003046229.1,32622322.0625,17888403.6334554,2,ecoli,274810163140.999,274810163140.999,0.000118708572090772,4
11-46,5min,YP_003046230.1,84445920.0989583,74184339.8069664,3,ecoli,274810163140.999,274810163140.999,0.00030728819900169,4
11-46,5min,YP_003046231.1,253786004.15625,58740820.8497253,2,ecoli,274810163140.999,274810163140.999,0.000923495700652228,4
11-46,5min,YP_003046232.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046233.1,130812702.039062,40870080.0728525,3,ecoli,274810163140.999,274810163140.999,0.000476011150912004,4
11-46,5min,YP_003046235.1,437779393.458333,193258540.488209,3,ecoli,274810163140.999,274810163140.999,0.00159302475736211,4
11-46,5min,YP_003046236.1,1192401856.43229,588118255.484336,3,ecoli,274810163140.999,274810163140.999,0.00433900203254308,4
11-46,5min,YP_003046237.1,17674419.4609375,4181736.31736336,2,ecoli,274810163140.999,274810163140.999,6.43150138951343e-05,4
11-46,5min,YP_003046239.1,115207920.677734,55298630.2789217,2,ecoli,274810163140.999,274810163140.999,0.000419227292618809,4
11-46,5min,YP_003046240.1,38042107.7421875,596772.324972476,1,ecoli,274810163140.999,274810163140.999,0.000138430498011345,4
11-46,5min,YP_003046241.1,10291480.9492188,7291393.07136244,3,ecoli,274810163140.999,274810163140.999,3.74494190156221e-05,4
11-46,5min,YP_003046242.1,30597547.5572917,11036347.7622338,3,ecoli,274810163140.999,274810163140.999,0.000111340669528269,4
11-46,5min,YP_003046243.1,44714921.9765625,20665055.3711388,3,ecoli,274810163140.999,274810163140.999,0.00016271203897805,4
11-46,5min,YP_003046244.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046245.1,32477891.953125,17556922.4778235,2,ecoli,274810163140.999,274810163140.999,0.000118183008888435,4
11-46,5min,YP_003046247.1,14127902.5546875,819653.398868474,1,ecoli,274810163140.999,274810163140.999,5.14096800249661e-05,4
11-46,5min,YP_003046248.1,23290787.8828125,11343445.2051441,3,ecoli,274810163140.999,274810163140.999,8.47522799615766e-05,4
11-46,5min,YP_003046249.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046250.1,38072782.46875,5446996.16516616,2,ecoli,274810163140.999,274810163140.999,0.000138542119525673,4
11-46,5min,YP_003046251.1,50979839.9713542,24088050.232366,3,ecoli,274810163140.999,274810163140.999,0.000185509296267174,4
11-46,5min,YP_003046252.1,12564506.9628906,2360311.22416139,2,ecoli,274810163140.999,274810163140.999,4.57206779373878e-05,4
11-46,5min,YP_003046253.1,7189362.2890625,2454464.49314203,2,ecoli,274810163140.999,274810163140.999,2.61611950842364e-05,4
11-46,5min,YP_003046254.1,16835819.5039062,3576715.36388188,2,ecoli,274810163140.999,274810163140.999,6.12634529650497e-05,4
11-46,5min,YP_003046255.1,17421161.3138021,4147778.98687354,3,ecoli,274810163140.999,274810163140.999,6.33934390005207e-05,4
11-46,5min,YP_003046257.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046259.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046260.1,7259989.65625,3199077.74508358,2,ecoli,274810163140.999,274810163140.999,2.64181992880848e-05,4
11-46,5min,YP_003046262.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046263.1,6927771.5625,936110.47172997,1,ecoli,274810163140.999,274810163140.999,2.52092989695782e-05,4
11-46,5min,YP_003046265.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046266.1,21130119.8203125,20872600.7821179,2,ecoli,274810163140.999,274810163140.999,7.68898776479059e-05,4
11-46,5min,YP_003046267.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046268.1,17188832.2451172,10152825.1636447,2,ecoli,274810163140.999,274810163140.999,6.25480224190179e-05,4
11-46,5min,YP_003046270.1,163795702.111328,20646361.7838299,2,ecoli,274810163140.999,274810163140.999,0.00059603218541553,4
11-46,5min,YP_003046271.1,2392997.203125,2767530.42593714,2,ecoli,274810163140.999,274810163140.999,8.70781915695456e-06,4
11-46,5min,YP_003046273.1,45664275.4765625,18901664.5152622,2,ecoli,274810163140.999,274810163140.999,0.000166166618274351,4
11-46,5min,YP_003046274.1,266363649.808594,68720310.5482634,3,ecoli,274810163140.999,274810163140.999,0.000969264188646212,4
11-46,5min,YP_003046275.1,1212143586.21875,43663147.3342746,3,ecoli,274810163140.999,274810163140.999,0.0044108397315598,4
11-46,5min,YP_003046276.1,2242474638.85156,1128648953.36171,3,ecoli,274810163140.999,274810163140.999,0.00816008626908386,4
11-46,5min,YP_003046278.1,88811679.3828125,32063274.0087447,3,ecoli,274810163140.999,274810163140.999,0.0003231746539783,4
11-46,5min,YP_003046279.1,10308061.1145833,1565456.42585401,3,ecoli,274810163140.999,274810163140.999,3.7509752174975e-05,4
11-46,5min,YP_003046280.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046281.1,478107050.746094,240061139.891907,2,ecoli,274810163140.999,274810163140.999,0.00173977208587001,4
11-46,5min,YP_003046282.1,32167980.171875,775213.781651439,1,ecoli,274810163140.999,274810163140.999,0.000117055278466431,4
11-46,5min,YP_003046283.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046289.1,33401179.6888021,11850542.0244395,3,ecoli,274810163140.999,274810163140.999,0.000121542738110689,4
11-46,5min,YP_003046290.1,0,0,0,ecoli,274810163140.999,274810163140.999,0,4
11-46,5min,YP_003046291.1,5288186.46875,772285.365208416,1,ecoli,274810163140.999,274810163140.999,1.9243052761614e-05,4
11-46,5min,YP_003046292.1,16974676.3046875,826400.125638644,1,ecoli,274810163140.999,274810163140.999,6.17687355906781e-05,4
11-46,5min,YP_003046294.1,16584895.3463542,7150201.69131867,3,ecoli,274810163140.999,274810163140.999,6.03503711682046e-05,4
11-46,5min,YP_003046295.1,377562316.028646,23850640.845692,3,ecoli,274810163140.999,274810163140.999,0.00137390230300517,4
11-46,5min,YP_003046297.1,27537409.7708333,8819159.23925389,3,ecoli,274810163140.999,274810163140.999,0.000100205208774264,4
11-46,5min,YP_003046298.1,488319548.09375,291027353.828735,3,ecoli,274810163140.999,274810163140.999,0.00177693409338433,4
11-46,5min,YP_003046299.1,317489763.328125,22450314.285476,2,ecoli,274810163140.999,274810163140.999,0.00115530575616022,4
11-46,5min,YP_003046302.1,27481330.6289062,26688836.012281,2,ecoli,274810163140.999,274810163140.999,0.000100001143752483,4
11-46,5min,YP_003046304.1,1000775792.20833,1168887521.64195,3,ecoli,274810163140.999,274810163140.999,0.00364169862122187,4
11-46,5min,YP_003046315.1,12458485.5664062,5406516.77523601,2,ecoli,274810163140.999,274810163140.999,4.53348792635958e-05,4
11-46,5min,YP_003046317.1,8017018.60546875,2719732.72629315,2,ecoli,274810163140.999,274810163140.999,2.91729334673674e-05,4
